# Creation Date: 2018-Jan-09
|    ion |       wave | NIST | Instr | amplitude |      Source |
|  Th II |  5256.9370 |    1 |     0 |        11 |        NIST |
|   Th I |  5257.0364 |    1 |     0 |       140 |        NIST |
|  Ar II |  5257.1400 |    1 |     0 |         1 |        NIST |
|   Th I |  5257.3817 |    1 |     0 |        43 |        NIST |
|  Th II |  5257.4370 |    1 |     0 |        30 |        NIST |
|  Ar II |  5258.0260 |    0 |     0 |         1 |      MURPHY |
|  Ar II |  5258.0279 |    1 |     0 |         8 |        NIST |
|   Th I |  5258.5099 |    1 |     0 |        32 |        NIST |
|   Th I |  5259.0700 |    1 |     0 |        20 |        NIST |
|   Th I |  5259.4405 |    1 |     0 |        19 |        NIST |
|   Th I |  5259.6681 |    1 |     0 |       190 |        NIST |
|  Ar II |  5259.6870 |    1 |     0 |         1 |        NIST |
|   Th I |  5259.8238 |    1 |     0 |      9200 | NIST+MURPHY |
|  Th II |  5259.9350 |    1 |     0 |        65 |        NIST |
|   Th I |  5260.2430 |    1 |     0 |        14 |        NIST |
|   Th I |  5260.3713 |    1 |     0 |        20 |        NIST |
|   Th I |  5260.6012 |    1 |     0 |        40 |        NIST |
|  Ar II |  5260.6380 |    1 |     0 |         1 |        NIST |
|   Th I |  5261.0479 |    1 |     0 |        56 |        NIST |
|   Th I |  5261.2399 |    1 |     0 |       190 | NIST+MURPHY |
|   Th I |  5261.5682 |    1 |     0 |      1500 | NIST+MURPHY |
|  Th II |  5262.3260 |    1 |     0 |        15 |        NIST |
|   Th I |  5262.6568 |    1 |     0 |        33 |        NIST |
|   Th I |  5262.9362 |    1 |     0 |       550 | NIST+MURPHY |
|   Th I |  5262.9981 |    1 |     0 |        60 |        NIST |
|  Ar II |  5263.3632 |    1 |     0 |         7 |        NIST |
|   Th I |  5263.4900 |    1 |     0 |        16 |        NIST |
|   Th I |  5264.0864 |    1 |     0 |       230 |        NIST |
|  Th II |  5264.5930 |    1 |     0 |        12 |        NIST |
|   Th I |  5264.9430 |    1 |     0 |        56 |        NIST |
|   Th I |  5265.3570 |    1 |     0 |        77 |        NIST |
|  Ar II |  5265.7700 |    1 |     0 |         1 |        NIST |
|   Th I |  5265.7944 |    1 |     0 |        34 |        NIST |
|  Ar II |  5266.2472 |    1 |     0 |        17 |        NIST |
|  Ar II |  5266.2482 |    0 |     0 |         1 |      MURPHY |
|  Th II |  5266.4211 |    1 |     0 |        71 |        NIST |
|   Th I |  5266.5443 |    1 |     0 |        36 |        NIST |
| UNKNWN |  5267.0171 |    0 |     0 |         1 |      MURPHY |
|   Th I |  5267.5390 |    1 |     0 |         5 |        NIST |
|   Th I |  5268.1760 |    1 |     0 |      4600 | NIST+MURPHY |
|  Th II |  5268.4960 |    1 |     0 |        31 |        NIST |
|  Ar II |  5268.6293 |    1 |     0 |        14 | NIST+MURPHY |
|  Th II |  5268.8310 |    1 |     0 |        78 |        NIST |
|  Ar II |  5269.4240 |    1 |     0 |         3 |        NIST |
|   XX 1 |  5269.4313 |    0 |     0 |         1 |      MURPHY |
|   Th I |  5269.6240 |    1 |     0 |        10 |        NIST |
|  Ar II |  5269.7120 |    1 |     0 |         3 |        NIST |
|   XX 1 |  5269.7216 |    0 |     0 |         1 |      MURPHY |
|   Th I |  5270.0050 |    1 |     0 |        10 |        NIST |
|  Th II |  5270.2030 |    1 |     0 |       120 |        NIST |
|  Th II |  5270.3970 |    1 |     0 |        15 |        NIST |
|  Th II |  5270.8520 |    1 |     0 |        41 |        NIST |
|   Th I |  5271.0039 |    1 |     0 |        54 |        NIST |
|  Th II |  5271.1111 |    1 |     0 |        22 |        NIST |
|  Ar II |  5271.2280 |    1 |     0 |         4 |        NIST |
|   Th I |  5271.2593 |    1 |     0 |       320 |        NIST |
|  Th II |  5271.5910 |    1 |     0 |        15 |        NIST |
|  Th II |  5272.2030 |    1 |     0 |        16 |        NIST |
|   Th I |  5272.2980 |    1 |     0 |        60 |        NIST |
|   Th I |  5272.4894 |    1 |     0 |        38 |        NIST |
|  Th II |  5273.0870 |    1 |     0 |        15 |        NIST |
|   Th I |  5273.5590 |    1 |     0 |        25 |        NIST |
|  Th II |  5274.1112 |    1 |     0 |       150 | NIST+MURPHY |
|   Th I |  5274.3942 |    1 |     0 |       710 | NIST+MURPHY |
|   Th I |  5274.5992 |    1 |     0 |       460 |        NIST |
|   Th I |  5274.6644 |    1 |     0 |        70 |        NIST |
|   Th I |  5274.8245 |    1 |     0 |        64 |        NIST |
|   Th I |  5275.0014 |    1 |     0 |        27 |        NIST |
|  Ar II |  5275.0480 |    1 |     0 |         1 |        NIST |
|   Th I |  5275.0662 |    1 |     0 |        48 |        NIST |
|   Th I |  5275.1596 |    1 |     0 |        43 |        NIST |
|  Ar II |  5275.3200 |    1 |     0 |         0 |        NIST |
|   Th I |  5275.5865 |    1 |     0 |      1800 | NIST+MURPHY |
|  Th II |  5275.7650 |    1 |     0 |        12 |        NIST |
|   Th I |  5275.8575 |    1 |     0 |       150 |        NIST |
|   Th I |  5276.0490 |    1 |     0 |        25 |        NIST |
|   Th I |  5276.4145 |    1 |     0 |        34 | NIST+MURPHY |
|  Th II |  5276.9150 |    1 |     0 |        23 |        NIST |
|  Th II |  5277.2430 |    1 |     0 |        23 |        NIST |
|  Th II |  5277.7430 |    1 |     0 |        16 |        NIST |
|  Th II |  5277.8774 |    1 |     0 |       150 | NIST+MURPHY |
|   Th I |  5278.6144 |    1 |     0 |       450 | NIST+MURPHY |
|  Th II |  5278.6823 |    1 |     0 |        38 |        NIST |
|   Th I |  5278.8100 |    1 |     0 |        15 |        NIST |
|   Th I |  5278.8730 |    1 |     0 |        51 |        NIST |
|  Th II |  5278.9689 |    1 |     0 |      1300 | NIST+MURPHY |
|   Th I |  5279.1145 |    1 |     0 |        47 |        NIST |
|  Th II |  5279.6970 |    1 |     0 |        15 |        NIST |
|  Th II |  5279.8460 |    1 |     0 |        10 |        NIST |
|   Th I |  5280.6659 |    1 |     0 |        86 |        NIST |
|   Th I |  5281.2350 |    1 |     0 |        10 |        NIST |
|  Th II |  5281.5549 |    1 |     0 |        41 |        NIST |
|  Th II |  5281.7479 |    1 |     0 |        47 |        NIST |
|   Th I |  5281.8135 |    1 |     0 |       190 |        NIST |
|   Th I |  5281.9837 |    1 |     0 |        38 |        NIST |
|   Th I |  5282.5383 |    1 |     0 |      1300 | NIST+MURPHY |
|  Ar II |  5283.0992 |    1 |     0 |        21 | NIST+MURPHY |
|   Th I |  5283.4179 |    0 |     0 |         1 |      MURPHY |
|   Th I |  5283.4213 |    1 |     0 |        44 |        NIST |
|   Th I |  5283.6512 |    1 |     0 |        39 |        NIST |
|   Th I |  5283.8648 |    1 |     0 |       240 |        NIST |
|   Th I |  5284.0226 |    1 |     0 |        37 |        NIST |
|   Th I |  5284.2422 |    1 |     0 |        45 |        NIST |
|  Ar II |  5284.9070 |    1 |     0 |         0 |        NIST |
|   Th I |  5285.1662 |    1 |     0 |       130 |        NIST |
|  Th II |  5285.7650 |    1 |     0 |         9 |        NIST |
|  Th II |  5286.0126 |    1 |     0 |        96 | NIST+MURPHY |
|  Th II |  5286.2290 |    1 |     0 |        58 |        NIST |
|   Th I |  5286.6540 |    1 |     0 |        15 |        NIST |
|  Ar II |  5286.9090 |    1 |     0 |         2 |        NIST |
|   XX 1 |  5287.5404 |    0 |     0 |         1 |      MURPHY |
|   Th I |  5287.9718 |    1 |     0 |        40 |        NIST |
|  Ar II |  5288.3577 |    1 |     0 |        18 | NIST+MURPHY |
|   Th I |  5288.6380 |    1 |     0 |        21 |        NIST |
|   Th I |  5288.7230 |    1 |     0 |         6 |        NIST |
|   Th I |  5289.1190 |    1 |     0 |        15 |        NIST |
|  Th II |  5289.4340 |    1 |     0 |        21 |        NIST |
|  Ar II |  5290.1060 |    1 |     0 |         1 |        NIST |
|  Th II |  5290.9750 |    1 |     0 |        35 |        NIST |
|   Th I |  5291.0945 |    1 |     0 |       140 |        NIST |
|  Th II |  5291.3693 |    1 |     0 |       270 |        NIST |
|  Ar II |  5291.5271 |    1 |     0 |         9 |        NIST |
|   Th I |  5291.9514 |    1 |     0 |        26 |        NIST |
|  Th II |  5292.1220 |    1 |     0 |        18 |        NIST |
|  Ar II |  5292.4600 |    1 |     0 |         0 |        NIST |
|  Th II |  5292.6050 |    1 |     0 |        21 |        NIST |
|   Th I |  5293.1100 |    1 |     0 |        15 |        NIST |
|   Th I |  5293.2889 |    1 |     0 |       810 | NIST+MURPHY |
|  Th II |  5293.3722 |    1 |     0 |        35 |        NIST |
|  Ar II |  5293.4400 |    1 |     0 |         0 |        NIST |
|   Th I |  5293.5499 |    1 |     0 |        67 |        NIST |
|   Th I |  5294.1390 |    1 |     0 |        15 |        NIST |
|  Th II |  5294.3920 |    1 |     0 |       110 |        NIST |
|   Th I |  5294.5500 |    1 |     0 |        15 |        NIST |
|   Th I |  5294.6093 |    1 |     0 |        48 |        NIST |
|   Th I |  5294.9080 |    1 |     0 |        15 |        NIST |
|  Ar II |  5295.2848 |    0 |     0 |         1 |      MURPHY |
|  Ar II |  5295.2887 |    1 |     0 |         6 |        NIST |
|   Th I |  5295.5402 |    1 |     0 |        76 | NIST+MURPHY |
|   Th I |  5295.8702 |    1 |     0 |      1300 | NIST+MURPHY |
|   Th I |  5296.1675 |    1 |     0 |        62 |        NIST |
|   Th I |  5296.2267 |    1 |     0 |        57 |        NIST |
|  Th II |  5296.2990 |    1 |     0 |        14 |        NIST |
|   Th I |  5296.5619 |    1 |     0 |       220 | NIST+MURPHY |
|  Th II |  5297.0894 |    1 |     0 |       100 |        NIST |
|   Th I |  5297.1470 |    1 |     0 |        93 |        NIST |
|  Ar II |  5297.3660 |    1 |     0 |         3 |        NIST |
|   Th I |  5297.7522 |    1 |     0 |      1800 |        NIST |
|  Ar II |  5297.8620 |    1 |     0 |         7 |        NIST |
|  Th II |  5298.1500 |    1 |     0 |        68 |        NIST |
|  Ar II |  5298.2650 |    1 |     0 |         3 |        NIST |
|   Th I |  5298.3185 |    1 |     0 |        92 |        NIST |
|   Th I |  5298.8815 |    1 |     0 |       160 | NIST+MURPHY |
|   Th I |  5299.2171 |    1 |     0 |      2000 |        NIST |
|   Th I |  5299.3219 |    1 |     0 |       630 |        NIST |
|  Ar II |  5299.4750 |    1 |     0 |         2 |        NIST |
|   Th I |  5299.7567 |    1 |     0 |      2000 | NIST+MURPHY |
|   Th I |  5300.0344 |    1 |     0 |       320 | NIST+MURPHY |
|   Th I |  5300.1872 |    1 |     0 |        27 |        NIST |
|  Ar II |  5300.5549 |    1 |     0 |         5 | NIST+MURPHY |
|   Th I |  5300.8500 |    1 |     0 |        10 |        NIST |
|   Th I |  5300.9155 |    1 |     0 |        26 |        NIST |
|  Ar II |  5300.9500 |    1 |     0 |         0 |        NIST |
|   Th I |  5301.2620 |    1 |     0 |        10 |        NIST |
|   Th I |  5301.7960 |    1 |     0 |        20 |        NIST |
|   Th I |  5301.9982 |    1 |     0 |      1100 | NIST+MURPHY |
|  Th II |  5302.1341 |    1 |     0 |        45 |        NIST |
|  Ar II |  5302.2493 |    1 |     0 |         8 |        NIST |
|  Th II |  5302.4440 |    1 |     0 |        13 |        NIST |
|  Th II |  5302.8793 |    1 |     0 |       360 | NIST+MURPHY |
|  Th II |  5303.1240 |    1 |     0 |        20 |        NIST |
|   Th I |  5303.5256 |    1 |     0 |        33 |        NIST |
|   Th I |  5303.8800 |    1 |     0 |        17 |        NIST |
|   Th I |  5304.0198 |    1 |     0 |        26 |        NIST |
|  Ar II |  5304.0400 |    1 |     0 |         0 |        NIST |
|   Th I |  5304.2540 |    1 |     0 |         5 |        NIST |
|  Th II |  5304.5244 |    1 |     0 |       200 |        NIST |
|   Th I |  5304.6383 |    1 |     0 |       150 |        NIST |
|   Th I |  5304.8091 |    1 |     0 |       130 |        NIST |
|   Th I |  5304.9592 |    1 |     0 |       450 |        NIST |
|   Th I |  5305.0378 |    1 |     0 |        55 |        NIST |
|  Th II |  5306.0986 |    1 |     0 |        91 |        NIST |
|  Th II |  5306.1510 |    1 |     0 |       100 |        NIST |
|   Th I |  5306.7800 |    1 |     0 |       270 |        NIST |
|  Th II |  5306.9710 |    1 |     0 |        27 |        NIST |
|  Th II |  5307.0532 |    1 |     0 |       200 |        NIST |
|  Ar II |  5307.1618 |    1 |     0 |        15 |        NIST |
|   Th I |  5307.2197 |    1 |     0 |       130 |        NIST |
|  Th II |  5307.5090 |    1 |     0 |         6 |        NIST |
|   Th I |  5307.6420 |    1 |     0 |        26 |        NIST |
|   Th I |  5308.4629 |    1 |     0 |       520 | NIST+MURPHY |
|  Th II |  5308.9421 |    1 |     0 |       890 | NIST+MURPHY |
|  Th II |  5309.1870 |    1 |     0 |        13 |        NIST |
|  Ar II |  5309.5510 |    1 |     0 |         5 |        NIST |
|  Th II |  5309.6297 |    1 |     0 |        28 |        NIST |
|   Th I |  5309.7875 |    1 |     0 |       120 |        NIST |
|  Th II |  5309.9088 |    1 |     0 |        88 |        NIST |
|   Th I |  5310.2013 |    1 |     0 |        28 |        NIST |
|   Th I |  5310.2825 |    1 |     0 |        31 |        NIST |
|   Th I |  5310.5290 |    1 |     0 |        10 |        NIST |
|   Th I |  5311.0865 |    1 |     0 |       270 |        NIST |
|  Th II |  5311.2084 |    1 |     0 |        38 |        NIST |
|  Th II |  5311.5800 |    1 |     0 |        27 |        NIST |
|  Th II |  5311.7441 |    1 |     0 |       670 | NIST+MURPHY |
|   Th I |  5311.9090 |    1 |     0 |        26 |        NIST |
|  Th II |  5312.3437 |    1 |     0 |       130 | NIST+MURPHY |
|   Th I |  5312.6494 |    1 |     0 |        36 |        NIST |
|   Th I |  5313.3450 |    1 |     0 |       240 |        NIST |
|  Ar II |  5313.4594 |    1 |     0 |         5 |        NIST |
|   Th I |  5313.4795 |    1 |     0 |      7300 | NIST+MURPHY |
|  Ar II |  5313.5560 |    1 |     0 |         5 |        NIST |
|   Th I |  5314.0068 |    1 |     0 |      3400 | NIST+MURPHY |
|   Th I |  5314.1213 |    1 |     0 |       340 |        NIST |
|   Th I |  5314.2588 |    1 |     0 |       260 |        NIST |
|   Th I |  5314.3825 |    1 |     0 |      2200 | NIST+MURPHY |
|  Th II |  5315.0900 |    1 |     0 |        54 |        NIST |
|   Th I |  5315.6559 |    1 |     0 |        35 |        NIST |
|   Th I |  5315.6883 |    1 |     0 |        28 |        NIST |
|   Th I |  5315.7361 |    1 |     0 |        39 |        NIST |
|  Ar II |  5316.6940 |    1 |     0 |         0 |        NIST |
|   Th I |  5316.7065 |    1 |     0 |       220 |        NIST |
|  Th II |  5317.2340 |    1 |     0 |         6 |        NIST |
|   Th I |  5317.3130 |    1 |     0 |        26 |        NIST |
|  Ar II |  5317.5900 |    1 |     0 |         0 |        NIST |
|   Th I |  5318.2652 |    1 |     0 |        26 | NIST+MURPHY |
|   Th I |  5318.9736 |    1 |     0 |      1500 | NIST+MURPHY |
|   Th I |  5319.5899 |    1 |     0 |       220 |        NIST |
|   Th I |  5319.7030 |    1 |     0 |        29 |        NIST |
|  Th II |  5319.9064 |    1 |     0 |       280 | NIST+MURPHY |
|   Th I |  5320.5030 |    1 |     0 |        10 |        NIST |
|   Th I |  5321.2220 |    1 |     0 |        43 |        NIST |
|   Th I |  5321.5785 |    1 |     0 |       120 |        NIST |
|  Th II |  5321.9740 |    1 |     0 |        13 |        NIST |
|  Th II |  5322.2501 |    1 |     0 |       290 | NIST+MURPHY |
|  Th II |  5322.4710 |    1 |     0 |        54 |        NIST |
|  Th II |  5322.7962 |    1 |     0 |        36 | NIST+MURPHY |
|   Th I |  5323.3530 |    1 |     0 |        10 |        NIST |
|  Th II |  5323.9130 |    1 |     0 |        27 |        NIST |
|  Th II |  5323.9450 |    1 |     0 |        20 |        NIST |
|   Th I |  5324.3796 |    1 |     0 |       380 | NIST+MURPHY |
|   Th I |  5324.8811 |    1 |     0 |       110 |        NIST |
|   Th I |  5325.0067 |    1 |     0 |        27 |        NIST |
|   Th I |  5325.3320 |    1 |     0 |       810 |        NIST |
|  Th II |  5325.5240 |    1 |     0 |        20 |        NIST |
|   Th I |  5326.0706 |    1 |     0 |        67 |        NIST |
|  Th II |  5326.1310 |    1 |     0 |       140 |        NIST |
|  Th II |  5326.6252 |    1 |     0 |       840 | NIST+MURPHY |
|   Th I |  5326.9129 |    1 |     0 |       630 | NIST+MURPHY |
|  Th II |  5327.0400 |    1 |     0 |        20 |        NIST |
|   Th I |  5327.6699 |    1 |     0 |       180 |        NIST |
|   Th I |  5327.7591 |    1 |     0 |      1000 |        NIST |
|   Th I |  5328.4575 |    1 |     0 |      4400 | NIST+MURPHY |
|   Th I |  5329.3424 |    1 |     0 |        50 |        NIST |
|   Th I |  5329.4893 |    1 |     0 |        40 |        NIST |
|  Ar II |  5330.2400 |    1 |     0 |         0 |        NIST |
|  Th II |  5330.8570 |    1 |     0 |       440 |        NIST |
|  Th II |  5330.9535 |    1 |     0 |       120 |        NIST |
|   Th I |  5331.0880 |    1 |     0 |        10 |        NIST |
|  Ar II |  5331.1818 |    1 |     0 |        10 |        NIST |
|  Th II |  5331.2385 |    1 |     0 |       190 |        NIST |
|   Th I |  5331.4927 |    1 |     0 |        65 |        NIST |
|   Th I |  5331.5630 |    1 |     0 |       740 |        NIST |
|   Th I |  5331.8230 |    1 |     0 |       270 |        NIST |
|   Th I |  5332.0000 |    1 |     0 |        42 |        NIST |
|  Ar II |  5332.1470 |    1 |     0 |         0 |        NIST |
|   Th I |  5332.3445 |    1 |     0 |        95 |        NIST |
|  Ar II |  5332.5250 |    1 |     0 |         6 | NIST+MURPHY |
|  Th II |  5332.7090 |    1 |     0 |        13 |        NIST |
|   Th I |  5332.9640 |    1 |     0 |        42 |        NIST |
