|  ion |        wave | NIST | amplitude | Instr |          Source |
|  ThI | 5179.923219 |    1 |     25802 |    32 | Louis_Pepe_2007 |
|  ThI |  5180.58696 |    1 |      6086 |    32 | Louis_Pepe_2007 |
|  ThI | 5182.164343 |    1 |     15338 |    32 | Louis_Pepe_2007 |
| ThII | 5183.970624 |    1 |     20408 |    32 | Louis_Pepe_2007 |
| ThII | 5185.433984 |    1 |     24374 |    32 | Louis_Pepe_2007 |
|  ThI | 5185.897873 |    1 |     47626 |    32 | Louis_Pepe_2007 |
| ThII | 5186.175297 |    1 |      7255 |    32 | Louis_Pepe_2007 |
|  ThI | 5186.253348 |    1 |      1715 |    32 | Louis_Pepe_2007 |
|  ThI | 5187.857404 |    1 |     62800 |    32 | Louis_Pepe_2007 |
|  ThI | 5188.611988 |    1 |     25472 |    32 | Louis_Pepe_2007 |
|  ThI | 5188.782175 |    1 |    235052 |    32 | Louis_Pepe_2007 |
| ThII | 5188.912573 |    1 |     24375 |    32 | Louis_Pepe_2007 |
| ThII | 5189.810904 |    1 |      8269 |    32 | Louis_Pepe_2007 |
|  ThI | 5190.457112 |    1 |      4743 |    32 | Louis_Pepe_2007 |
| ThII | 5192.316741 |    1 |     39991 |    32 | Louis_Pepe_2007 |
| ArII | 5192.809262 |    1 |     15871 |    32 | Louis_Pepe_2007 |
| ThII | 5192.979207 |    1 |       912 |    32 | Louis_Pepe_2007 |
|  ThI | 5194.853872 |    1 |      3341 |    32 | Louis_Pepe_2007 |
| ThII | 5195.271826 |    1 |     96136 |    32 | Louis_Pepe_2007 |
|  ThI | 5195.392637 |    1 |     21642 |    32 | Louis_Pepe_2007 |
|  ThI | 5195.903754 |    1 |    237405 |    32 | Louis_Pepe_2007 |
|  ThI | 5197.260187 |    1 |    585055 |    32 | Louis_Pepe_2007 |
|  ThI | 5198.682989 |    1 |     25511 |    32 | Louis_Pepe_2007 |
|  ThI | 5199.025873 |    1 |      1507 |    32 | Louis_Pepe_2007 |
|  ThI | 5200.773996 |    1 |    214917 |    32 | Louis_Pepe_2007 |
|  ThI | 5203.457782 |    1 |     26051 |    32 | Louis_Pepe_2007 |
| ArII |  5203.64274 |    1 |      5936 |    32 | Louis_Pepe_2007 |
| ThII | 5206.439795 |    1 |      2586 |    32 | Louis_Pepe_2007 |
|  ThI | 5206.602273 |    1 |     76410 |    32 | Louis_Pepe_2007 |
| ThII | 5207.945456 |    1 |     42606 |    32 | Louis_Pepe_2007 |
| ThII | 5208.112236 |    1 |     14751 |    32 | Louis_Pepe_2007 |
|  ThI | 5208.249125 |    1 |     12553 |    32 | Louis_Pepe_2007 |
|  ThI | 5208.535154 |    1 |      3118 |    32 | Louis_Pepe_2007 |
|  ThI | 5209.118765 |    1 |      4198 |    32 | Louis_Pepe_2007 |
|  ThI | 5209.251801 |    1 |     20259 |    32 | Louis_Pepe_2007 |
|  ThI | 5211.175313 |    1 |    223503 |    32 | Louis_Pepe_2007 |
|  ThI | 5211.636389 |    1 |      2267 |    32 | Louis_Pepe_2007 |
|  ThI | 5212.681596 |    1 |   1002130 |    32 | Louis_Pepe_2007 |
| ThII | 5213.028489 |    1 |      1286 |    32 | Louis_Pepe_2007 |
|  ThI | 5213.798834 |    1 |      4183 |    32 | Louis_Pepe_2007 |
|  ThI | 5214.133786 |    1 |      3778 |    32 | Louis_Pepe_2007 |
|  ThI | 5214.800733 |    1 |    293586 |    32 | Louis_Pepe_2007 |
|  ThI | 5214.937256 |    1 |     32374 |    32 | Louis_Pepe_2007 |
| ThII | 5215.612556 |    1 |      7493 |    32 | Louis_Pepe_2007 |
| ThII | 5218.048997 |    1 |    100490 |    32 | Louis_Pepe_2007 |
| ArII | 5218.266008 |    1 |     32219 |    32 | Louis_Pepe_2007 |
|  ThI | 5218.733339 |    1 |      1968 |    32 | Louis_Pepe_2007 |
| ThII | 5219.980776 |    1 |     29049 |    32 | Louis_Pepe_2007 |
|  ThI | 5220.563347 |    1 |    483382 |    32 | Louis_Pepe_2007 |
| ThII | 5221.418482 |    1 |      1837 |    32 | Louis_Pepe_2007 |
|  ThI | 5222.160597 |    1 |     38641 |    32 | Louis_Pepe_2007 |
|  ThI | 5222.381022 |    1 |     74480 |    32 | Louis_Pepe_2007 |
|  ArI | 5222.725835 |    1 |    347294 |    32 | Louis_Pepe_2007 |
| ArII | 5223.316301 |    1 |     17322 |    32 | Louis_Pepe_2007 |
|  ThI | 5223.716883 |    1 |      6552 |    32 | Louis_Pepe_2007 |
|  ThI | 5224.220268 |    1 |      4171 |    32 | Louis_Pepe_2007 |
| ThII | 5225.576345 |    1 |      3972 |    32 | Louis_Pepe_2007 |
|  ThI | 5226.151113 |    1 |      1650 |    32 | Louis_Pepe_2007 |
|  ThI | 5226.977276 |    1 |      3131 |    32 | Louis_Pepe_2007 |
| ThII | 5227.037847 |    1 |      2340 |    32 | Louis_Pepe_2007 |
|  ThI | 5227.213462 |    1 |      1701 |    32 | Louis_Pepe_2007 |
|  ThI | 5228.535136 |    1 |      2814 |    32 | Louis_Pepe_2007 |
|  ThI | 5228.919842 |    1 |      3281 |    32 | Louis_Pepe_2007 |
|  ThI | 5229.680194 |    1 |     92669 |    32 | Louis_Pepe_2007 |
|  ThI | 5230.450717 |    1 |     22582 |    32 | Louis_Pepe_2007 |
| ArII | 5231.956552 |    1 |      8332 |    32 | Louis_Pepe_2007 |
|  ThI |  5233.73408 |    1 |      3118 |    32 | Louis_Pepe_2007 |
|  ThI | 5233.798814 |    1 |      6619 |    32 | Louis_Pepe_2007 |
| ThII | 5234.682277 |    1 |     50749 |    32 | Louis_Pepe_2007 |
|  ThI | 5235.564038 |    1 |     41297 |    32 | Louis_Pepe_2007 |
|  ThI | 5235.702534 |    1 |     10442 |    32 | Louis_Pepe_2007 |
|  ThI | 5238.690583 |    1 |      3146 |    32 | Louis_Pepe_2007 |
| ThII | 5239.085654 |    1 |      3277 |    32 | Louis_Pepe_2007 |
| ThII | 5239.363818 |    1 |      8215 |    32 | Louis_Pepe_2007 |
|  ThI | 5239.436567 |    1 |      1867 |    32 | Louis_Pepe_2007 |
|  ThI | 5240.271407 |    1 |    320441 |    32 | Louis_Pepe_2007 |
|  ThI | 5240.931911 |    1 |     13457 |    32 | Louis_Pepe_2007 |
|  ThI | 5241.010202 |    1 |    297079 |    32 | Louis_Pepe_2007 |
|  ThI | 5241.432367 |    1 |      1578 |    32 | Louis_Pepe_2007 |
| ThII |   5241.6551 |    1 |     80052 |    32 | Louis_Pepe_2007 |
| ThII | 5243.548737 |    1 |      7578 |    32 | Louis_Pepe_2007 |
|  ThI | 5244.141534 |    1 |      2952 |    32 | Louis_Pepe_2007 |
|  ThI | 5245.200163 |    1 |      9951 |    32 | Louis_Pepe_2007 |
|  ThI | 5245.296502 |    1 |      4578 |    32 | Louis_Pepe_2007 |
|  ThI | 5246.049538 |    1 |      2528 |    32 | Louis_Pepe_2007 |
| ArII | 5246.836838 |    1 |     22423 |    32 | Louis_Pepe_2007 |
|  ThI | 5248.657634 |    1 |     57152 |    32 | Louis_Pepe_2007 |
|  ThI | 5248.747944 |    1 |      8424 |    32 | Louis_Pepe_2007 |
|  ThI |  5248.82246 |    1 |      9594 |    32 | Louis_Pepe_2007 |
| ThII | 5249.115551 |    1 |    332109 |    32 | Louis_Pepe_2007 |
| ArII |  5251.00677 |    1 |     13061 |    32 | Louis_Pepe_2007 |
|  ThI |  5252.33436 |    1 |     62130 |    32 | Louis_Pepe_2007 |
| ArII | 5252.564337 |    1 |      6804 |    32 | Louis_Pepe_2007 |
|  ThI | 5252.644302 |    1 |      2979 |    32 | Louis_Pepe_2007 |
|  ThI | 5254.029695 |    1 |      6983 |    32 | Louis_Pepe_2007 |
|  ThI | 5255.136138 |    1 |      4769 |    32 | Louis_Pepe_2007 |
|  ThI | 5255.572128 |    1 |     13216 |    32 | Louis_Pepe_2007 |
|  ArI | 5255.928462 |    1 |     58531 |    32 | Louis_Pepe_2007 |
|  ThI | 5257.036448 |    1 |      9478 |    32 | Louis_Pepe_2007 |
|  ThI | 5257.382733 |    1 |      8530 |    32 | Louis_Pepe_2007 |
| ArII | 5258.025955 |    1 |     10412 |    32 | Louis_Pepe_2007 |
|  ThI | 5259.823677 |    1 |   1106820 |    32 | Louis_Pepe_2007 |
|  ThI | 5261.048137 |    1 |      3064 |    32 | Louis_Pepe_2007 |
|  ThI | 5261.239814 |    1 |     21208 |    32 | Louis_Pepe_2007 |
|  ThI | 5261.568454 |    1 |    196342 |    32 | Louis_Pepe_2007 |
|  ThI |  5262.93674 |    1 |     66063 |    32 | Louis_Pepe_2007 |
| ArII | 5263.363661 |    1 |     12792 |    32 | Louis_Pepe_2007 |
|  ThI | 5264.086615 |    1 |     14326 |    32 | Louis_Pepe_2007 |
| ArII | 5266.248214 |    1 |     29693 |    32 | Louis_Pepe_2007 |
| ThII | 5266.421552 |    1 |      3444 |    32 | Louis_Pepe_2007 |
|  ThI | 5266.544931 |    1 |      2262 |    32 | Louis_Pepe_2007 |
|  ThI | 5268.176063 |    1 |    536399 |    32 | Louis_Pepe_2007 |
| ArII | 5268.629837 |    1 |     21861 |    32 | Louis_Pepe_2007 |
| ThII | 5270.852347 |    1 |      1700 |    32 | Louis_Pepe_2007 |
|  ThI | 5272.297921 |    1 |      3376 |    32 | Louis_Pepe_2007 |
|  ThI | 5272.488719 |    1 |      2189 |    32 | Louis_Pepe_2007 |
| ThII | 5274.111475 |    1 |      5794 |    32 | Louis_Pepe_2007 |
|  ThI | 5274.394468 |    1 |    119928 |    32 | Louis_Pepe_2007 |
|  ThI | 5274.600142 |    1 |     35326 |    32 | Louis_Pepe_2007 |
|  ThI | 5274.667228 |    1 |      3777 |    32 | Louis_Pepe_2007 |
|  ThI | 5274.824028 |    1 |      4724 |    32 | Louis_Pepe_2007 |
|  ThI | 5275.159352 |    1 |      2308 |    32 | Louis_Pepe_2007 |
|  ThI | 5275.586414 |    1 |    288603 |    32 | Louis_Pepe_2007 |
|  ThI |   5275.8591 |    1 |      9043 |    32 | Louis_Pepe_2007 |
|  ThI | 5276.413813 |    1 |      2501 |    32 | Louis_Pepe_2007 |
| ThII | 5277.876782 |    1 |     10826 |    32 | Louis_Pepe_2007 |
|  ThI | 5278.614586 |    1 |     72008 |    32 | Louis_Pepe_2007 |
| ThII | 5278.968286 |    1 |     56314 |    32 | Louis_Pepe_2007 |
| ThII | 5279.049368 |    1 |      2086 |    32 | Louis_Pepe_2007 |
|  ThI | 5280.665433 |    1 |      5625 |    32 | Louis_Pepe_2007 |
| ThII | 5281.559189 |    1 |      7636 |    32 | Louis_Pepe_2007 |
|  ThI | 5281.813909 |    1 |      6052 |    32 | Louis_Pepe_2007 |
|  ThI | 5282.538055 |    1 |    260126 |    32 | Louis_Pepe_2007 |
| ArII | 5283.098421 |    1 |     34143 |    32 | Louis_Pepe_2007 |
|  ThI | 5283.417869 |    1 |      2454 |    32 | Louis_Pepe_2007 |
|  ThI | 5283.864552 |    1 |     17781 |    32 | Louis_Pepe_2007 |
|  ThI | 5284.020632 |    1 |      2047 |    32 | Louis_Pepe_2007 |
|  ThI | 5285.165367 |    1 |     10830 |    32 | Louis_Pepe_2007 |
| ThII | 5286.012583 |    1 |      3466 |    32 | Louis_Pepe_2007 |
| ArII | 5288.358099 |    1 |     47970 |    32 | Louis_Pepe_2007 |
|  ThI | 5293.289083 |    1 |    102353 |    32 | Louis_Pepe_2007 |
|  ThI |  5293.54936 |    1 |      6087 |    32 | Louis_Pepe_2007 |
| ArII | 5295.284847 |    1 |     17676 |    32 | Louis_Pepe_2007 |
|  ThI | 5295.539432 |    1 |      4446 |    32 | Louis_Pepe_2007 |
|  ThI | 5295.870089 |    1 |    162900 |    32 | Louis_Pepe_2007 |
|  ThI | 5296.167364 |    1 |      4230 |    32 | Louis_Pepe_2007 |
|  ThI | 5296.561876 |    1 |     19583 |    32 | Louis_Pepe_2007 |
|  ThI | 5297.752733 |    1 |    190143 |    32 | Louis_Pepe_2007 |
| ArII | 5297.860336 |    1 |     26198 |    32 | Louis_Pepe_2007 |
|  ThI | 5298.881533 |    1 |     11197 |    32 | Louis_Pepe_2007 |
|  ThI | 5299.217061 |    1 |    232653 |    32 | Louis_Pepe_2007 |
|  ThI | 5299.321602 |    1 |     36413 |    32 | Louis_Pepe_2007 |
| ArII | 5299.472036 |    1 |     13966 |    32 | Louis_Pepe_2007 |
|  ThI | 5299.756634 |    1 |    312567 |    32 | Louis_Pepe_2007 |
|  ThI | 5300.034597 |    1 |     33050 |    32 | Louis_Pepe_2007 |
|  ThI | 5300.188134 |    1 |      1503 |    32 | Louis_Pepe_2007 |
| ArII | 5300.555321 |    1 |      6937 |    32 | Louis_Pepe_2007 |
|  ThI | 5301.998037 |    1 |    147055 |    32 | Louis_Pepe_2007 |
| ArII | 5302.246977 |    1 |     23292 |    32 | Louis_Pepe_2007 |
| ThII | 5302.879512 |    1 |     13513 |    32 | Louis_Pepe_2007 |
|  ThI |  5304.63823 |    1 |      9668 |    32 | Louis_Pepe_2007 |
|  ThI | 5304.808912 |    1 |      8666 |    32 | Louis_Pepe_2007 |
|  ThI | 5304.958977 |    1 |     47830 |    32 | Louis_Pepe_2007 |
|  ThI | 5305.039329 |    1 |      4025 |    32 | Louis_Pepe_2007 |
|  ThI | 5339.696198 |    1 |      5251 |    32 | Louis_Pepe_2007 |
|  ThI | 5339.770556 |    1 |      8678 |    32 | Louis_Pepe_2007 |
|  ThI | 5339.849774 |    1 |      2496 |    32 | Louis_Pepe_2007 |
|  ThI | 5340.124257 |    1 |      5940 |    32 | Louis_Pepe_2007 |
|  ThI | 5341.983509 |    1 |     27421 |    32 | Louis_Pepe_2007 |
|  ThI |  5345.06744 |    1 |   1121733 |    32 | Louis_Pepe_2007 |
| ArII | 5346.010839 |    1 |     10348 |    32 | Louis_Pepe_2007 |
| ThII |  5347.86494 |    1 |     15683 |    32 | Louis_Pepe_2007 |
|  ThI | 5348.255545 |    1 |      1812 |    32 | Louis_Pepe_2007 |
|  ThI |  5349.45922 |    1 |    122075 |    32 | Louis_Pepe_2007 |
|  ThI | 5350.493047 |    1 |     31913 |    32 | Louis_Pepe_2007 |
|  ThI | 5351.693331 |    1 |      3049 |    32 | Louis_Pepe_2007 |
|  ThI | 5352.615136 |    1 |    101278 |    32 | Louis_Pepe_2007 |
|  ThI | 5353.324969 |    1 |     30159 |    32 | Louis_Pepe_2007 |
|  ThI |  5353.48504 |    1 |      8800 |    32 | Louis_Pepe_2007 |
|  ThI | 5354.479218 |    1 |     14593 |    32 | Louis_Pepe_2007 |
|  ThI | 5354.561862 |    1 |      6383 |    32 | Louis_Pepe_2007 |
|  ThI |   5356.0906 |    1 |     59889 |    32 | Louis_Pepe_2007 |
|  ThI | 5357.125597 |    1 |     41962 |    32 | Louis_Pepe_2007 |
|  ThI | 5357.625569 |    1 |      2153 |    32 | Louis_Pepe_2007 |
| ArII | 5359.870211 |    1 |     56516 |    32 | Louis_Pepe_2007 |
|  ThI | 5360.197709 |    1 |     25885 |    32 | Louis_Pepe_2007 |
| ArII | 5360.557302 |    1 |      7702 |    32 | Louis_Pepe_2007 |
|  ThI | 5361.317037 |    1 |     35977 |    32 | Louis_Pepe_2007 |
|  ThI | 5361.640197 |    1 |    271998 |    32 | Louis_Pepe_2007 |
|  ThI | 5362.646217 |    1 |     74555 |    32 | Louis_Pepe_2007 |
| ThII | 5362.899767 |    1 |      3632 |    32 | Louis_Pepe_2007 |
| ThII | 5363.745222 |    1 |     10793 |    32 | Louis_Pepe_2007 |
|  ThI | 5364.066568 |    1 |    117507 |    32 | Louis_Pepe_2007 |
|  ThI | 5365.021932 |    1 |      2568 |    32 | Louis_Pepe_2007 |
| ThII | 5365.104461 |    1 |      4416 |    32 | Louis_Pepe_2007 |
|  ThI | 5366.115386 |    1 |      4029 |    32 | Louis_Pepe_2007 |
|  ThI | 5366.178832 |    1 |      3371 |    32 | Louis_Pepe_2007 |
|  ThI | 5368.200632 |    1 |      4158 |    32 | Louis_Pepe_2007 |
| ThII | 5370.663171 |    1 |      2355 |    32 | Louis_Pepe_2007 |
|  ThI | 5370.774688 |    1 |    130236 |    32 | Louis_Pepe_2007 |
|  ThI | 5370.940089 |    1 |    118568 |    32 | Louis_Pepe_2007 |
|  ThI | 5371.383117 |    1 |      2018 |    32 | Louis_Pepe_2007 |
|  ThI | 5372.202823 |    1 |    128020 |    32 | Louis_Pepe_2007 |
|  ThI | 5372.617325 |    1 |      6244 |    32 | Louis_Pepe_2007 |
|  ThI |  5374.19624 |    1 |     77131 |    32 | Louis_Pepe_2007 |
|  ThI | 5374.889497 |    1 |      3990 |    32 | Louis_Pepe_2007 |
|  ArI | 5374.988975 |    1 |     64886 |    32 | Louis_Pepe_2007 |
|  ThI | 5376.130485 |    1 |      3484 |    32 | Louis_Pepe_2007 |
|  ThI | 5376.494184 |    1 |      9754 |    32 | Louis_Pepe_2007 |
| ThII |  5376.84726 |    1 |     88311 |    32 | Louis_Pepe_2007 |
|  ThI | 5376.989973 |    1 |      3027 |    32 | Louis_Pepe_2007 |
| ThII | 5377.263475 |    1 |     21724 |    32 | Louis_Pepe_2007 |
| ThII | 5377.624999 |    1 |     10273 |    32 | Louis_Pepe_2007 |
|  ThI | 5379.466978 |    1 |      3418 |    32 | Louis_Pepe_2007 |
| ArII | 5379.572683 |    1 |      8969 |    32 | Louis_Pepe_2007 |
|  ThI | 5379.664512 |    1 |      7989 |    32 | Louis_Pepe_2007 |
|  ThI | 5380.330886 |    1 |    160685 |    32 | Louis_Pepe_2007 |
|  ThI | 5380.605964 |    1 |    441723 |    32 | Louis_Pepe_2007 |
|  ThI | 5381.381846 |    1 |      1929 |    32 | Louis_Pepe_2007 |
|  ThI |  5382.86683 |    1 |     15067 |    32 | Louis_Pepe_2007 |
|  ThI | 5383.672885 |    1 |      5784 |    32 | Louis_Pepe_2007 |
| ThII | 5384.424002 |    1 |     60394 |    32 | Louis_Pepe_2007 |
|  ThI | 5384.548177 |    1 |      3795 |    32 | Louis_Pepe_2007 |
| ThII |  5385.53247 |    1 |     52844 |    32 | Louis_Pepe_2007 |
|  ThI |  5385.79887 |    1 |     17654 |    32 | Louis_Pepe_2007 |
| ArII | 5385.872858 |    1 |     25026 |    32 | Louis_Pepe_2007 |
|  ThI | 5386.569982 |    1 |      2068 |    32 | Louis_Pepe_2007 |
|  ThI | 5388.108459 |    1 |    600540 |    32 | Louis_Pepe_2007 |
| ThII | 5388.286634 |    1 |     13832 |    32 | Louis_Pepe_2007 |
|  ThI | 5388.650169 |    1 |      7491 |    32 | Louis_Pepe_2007 |
|  ThI | 5389.549213 |    1 |     54139 |    32 | Louis_Pepe_2007 |
| ThII | 5392.575225 |    1 |     10738 |    32 | Louis_Pepe_2007 |
| ThII | 5393.856429 |    1 |      1397 |    32 | Louis_Pepe_2007 |
| ThII | 5394.072124 |    1 |     72822 |    32 | Louis_Pepe_2007 |
| ThII | 5394.611087 |    1 |      2811 |    32 | Louis_Pepe_2007 |
|  ThI |  5394.67582 |    1 |      8670 |    32 | Louis_Pepe_2007 |
| ArII | 5395.099808 |    1 |     21146 |    32 | Louis_Pepe_2007 |
|  ThI | 5395.372475 |    1 |     24572 |    32 | Louis_Pepe_2007 |
|  ThI | 5395.473227 |    1 |    118029 |    32 | Louis_Pepe_2007 |
|  ThI | 5396.261125 |    1 |    609032 |    32 | Louis_Pepe_2007 |
|  ThI | 5397.610806 |    1 |      9556 |    32 | Louis_Pepe_2007 |
| ArII | 5399.017272 |    1 |     51441 |    32 | Louis_Pepe_2007 |
|  ThI | 5399.706572 |    1 |     22895 |    32 | Louis_Pepe_2007 |
|  ThI | 5400.011813 |    1 |      2028 |    32 | Louis_Pepe_2007 |
|  ThI | 5400.203073 |    1 |    208402 |    32 | Louis_Pepe_2007 |
|  ThI |  5401.12338 |    1 |     27241 |    32 | Louis_Pepe_2007 |
|  ThI | 5401.647522 |    1 |     26810 |    32 | Louis_Pepe_2007 |
|  ThI | 5402.276024 |    1 |      2295 |    32 | Louis_Pepe_2007 |
|  ThI | 5403.038388 |    1 |      3548 |    32 | Louis_Pepe_2007 |
| ArII | 5404.107054 |    1 |     58714 |    32 | Louis_Pepe_2007 |
|  ThI | 5404.701444 |    1 |     38413 |    32 | Louis_Pepe_2007 |
| ThII | 5406.710966 |    1 |      3097 |    32 | Louis_Pepe_2007 |
| ThII | 5407.838984 |    1 |      1162 |    32 | Louis_Pepe_2007 |
|  ThI | 5408.257746 |    1 |     13546 |    32 | Louis_Pepe_2007 |
| ArII | 5408.846888 |    1 |     81688 |    32 | Louis_Pepe_2007 |
|  ThI |  5409.06374 |    1 |     10688 |    32 | Louis_Pepe_2007 |
|  ThI | 5409.156367 |    1 |    451261 |    32 | Louis_Pepe_2007 |
|  ThI | 5410.252962 |    1 |      6301 |    32 | Louis_Pepe_2007 |
|  ArI | 5411.977985 |    1 |     58101 |    32 | Louis_Pepe_2007 |
|  ThI |  5412.27261 |    1 |    469448 |    32 | Louis_Pepe_2007 |
| ArII |  5413.95101 |    1 |      8730 |    32 | Louis_Pepe_2007 |
|  ThI | 5414.179433 |    1 |      1732 |    32 | Louis_Pepe_2007 |
| ThII | 5414.313792 |    1 |      1110 |    32 | Louis_Pepe_2007 |
|  ThI | 5415.423389 |    1 |      8235 |    32 | Louis_Pepe_2007 |
| ThII |  5416.93768 |    1 |     29521 |    32 | Louis_Pepe_2007 |
|  ThI | 5417.028076 |    1 |    208520 |    32 | Louis_Pepe_2007 |
|  ThI | 5419.313505 |    1 |      7074 |    32 | Louis_Pepe_2007 |
|  ThI | 5420.634555 |    1 |     18811 |    32 | Louis_Pepe_2007 |
| ThII | 5422.717468 |    1 |      4686 |    32 | Louis_Pepe_2007 |
|  ArI | 5422.858399 |    1 |    225824 |    32 | Louis_Pepe_2007 |
| ThII | 5423.343328 |    1 |     29207 |    32 | Louis_Pepe_2007 |
|  ThI | 5424.422217 |    1 |      3370 |    32 | Louis_Pepe_2007 |
|  ThI | 5424.955735 |    1 |      6232 |    32 | Louis_Pepe_2007 |
|  ThI | 5425.011032 |    1 |      6230 |    32 | Louis_Pepe_2007 |
|  ThI | 5425.515129 |    1 |    269818 |    32 | Louis_Pepe_2007 |
|  ThI | 5425.876619 |    1 |      2569 |    32 | Louis_Pepe_2007 |
| ThII | 5427.185996 |    1 |    106922 |    32 | Louis_Pepe_2007 |
|  ThI | 5427.678742 |    1 |      6871 |    32 | Louis_Pepe_2007 |
| ThII | 5427.769269 |    1 |      1536 |    32 | Louis_Pepe_2007 |
|  ThI | 5427.915039 |    1 |     54881 |    32 | Louis_Pepe_2007 |
|  ThI |  5428.98516 |    1 |      2064 |    32 | Louis_Pepe_2007 |
|  ThI | 5429.128707 |    1 |     10187 |    32 | Louis_Pepe_2007 |
|  ThI | 5429.277063 |    1 |      1794 |    32 | Louis_Pepe_2007 |
|  ThI | 5430.614023 |    1 |     12784 |    32 | Louis_Pepe_2007 |
|  ThI | 5432.107845 |    1 |      4648 |    32 | Louis_Pepe_2007 |
|  ThI | 5432.312372 |    1 |      2479 |    32 | Louis_Pepe_2007 |
|  ThI | 5432.621215 |    1 |    466678 |    32 | Louis_Pepe_2007 |
| ThII | 5432.929742 |    1 |      1371 |    32 | Louis_Pepe_2007 |
|  ThI | 5433.115411 |    1 |      7627 |    32 | Louis_Pepe_2007 |
| ThII | 5434.801875 |    1 |     11215 |    32 | Louis_Pepe_2007 |
| ThII | 5435.210705 |    1 |      7999 |    32 | Louis_Pepe_2007 |
|  ThI | 5435.387708 |    1 |      5371 |    32 | Louis_Pepe_2007 |
|  ThI |  5435.66211 |    1 |    176653 |    32 | Louis_Pepe_2007 |
| ThII | 5436.634382 |    1 |     13151 |    32 | Louis_Pepe_2007 |
| ThII | 5437.235931 |    1 |     10191 |    32 | Louis_Pepe_2007 |
| ThII | 5437.404232 |    1 |     33550 |    32 | Louis_Pepe_2007 |
| ThII | 5438.011307 |    1 |      4692 |    32 | Louis_Pepe_2007 |
|  ThI | 5438.740354 |    1 |      1308 |    32 | Louis_Pepe_2007 |
| ThII | 5438.899645 |    1 |     25033 |    32 | Louis_Pepe_2007 |
| ArII | 5441.185079 |    1 |      3890 |    32 | Louis_Pepe_2007 |
|  ThI | 5442.113298 |    1 |     84727 |    32 | Louis_Pepe_2007 |
|  ThI | 5442.555698 |    1 |      8708 |    32 | Louis_Pepe_2007 |
|  ThI | 5442.727326 |    1 |     16036 |    32 | Louis_Pepe_2007 |
|  ArI |  5443.76042 |    1 |     31947 |    32 | Louis_Pepe_2007 |
| ThII | 5444.632632 |    1 |     57086 |    32 | Louis_Pepe_2007 |
| ArII | 5445.203328 |    1 |     27439 |    32 | Louis_Pepe_2007 |
|  ThI | 5445.341369 |    1 |      3754 |    32 | Louis_Pepe_2007 |
| ThII | 5447.536363 |    1 |      1661 |    32 | Louis_Pepe_2007 |
|  ThI |  5447.83582 |    1 |      3883 |    32 | Louis_Pepe_2007 |
| ThII | 5448.668345 |    1 |     14681 |    32 | Louis_Pepe_2007 |
|  ThI | 5449.786604 |    1 |      8140 |    32 | Louis_Pepe_2007 |
| ThII | 5450.994315 |    1 |     34436 |    32 | Louis_Pepe_2007 |
| ThII | 5451.414374 |    1 |      5271 |    32 | Louis_Pepe_2007 |
|  ThI | 5452.027085 |    1 |      3641 |    32 | Louis_Pepe_2007 |
|  ThI | 5452.179795 |    1 |      2684 |    32 | Louis_Pepe_2007 |
|  ThI | 5452.598578 |    1 |      2411 |    32 | Louis_Pepe_2007 |
|  ArI | 5453.167155 |    1 |    471607 |    32 | Louis_Pepe_2007 |
|  ThI | 5453.733917 |    1 |    438869 |    32 | Louis_Pepe_2007 |
| ArII | 5455.821637 |    1 |     50356 |    32 | Louis_Pepe_2007 |
|  ThI | 5456.431253 |    1 |      1535 |    32 | Louis_Pepe_2007 |
