# Creation Date: 2023-10-30
# taken from linelist in https://www2.keck.hawaii.edu/inst/hires/observing.html
# and plots in https://www2.keck.hawaii.edu/inst/hires/ThAr_atlas.html
# converted to vacuum, and matched to NIST,
# see dev_algorithms/wavelengths/hires_ThAr_linelist/create_hires_ThAr_list.py in PypeIt-development-suite
# for wavelength ranges not covered in the Keck webpage, we use NIST+MURPHY from ThAr_lines.dat
|    ion |       wave | NIST | Instr | amplitude |      Source |
|   Th I |  4279.5271 |    1 |     0 |      2400 |   Keck+NIST |
|   Th I |  4279.5271 |    1 |     0 |      2400 |   Keck+NIST |
|   Th I |  4281.7725 |    1 |     0 |      1700 |   Keck+NIST |
|   Th I |  4281.7725 |    1 |     0 |      1700 |   Keck+NIST |
|  Th II |  4283.2461 |    1 |     0 |      4500 |   Keck+NIST |
|   Th I |  4287.4344 |    1 |     0 |       770 |   Keck+NIST |
|   Th I |  4289.8754 |    1 |     0 |      1400 |   Keck+NIST |
|   Th I |  4293.0172 |    1 |     0 |      1800 |   Keck+NIST |
|   Th I |  4296.7934 |    1 |     0 |       510 |   Keck+NIST |
|  Ar II |  4301.8591 |    1 |     0 |        85 |   Keck+NIST |
|   Th I |  4305.1999 |    1 |     0 |       320 |   Keck+NIST |
|   Th I |  4306.1674 |    1 |     0 |       500 |   Keck+NIST |
|   Th I |  4308.3876 |    1 |     0 |      3800 |   Keck+NIST |
|   Th I |  4309.3336 |    1 |     0 |      1700 |   Keck+NIST |
|  Ar II |  4310.4505 |    1 |     0 |       120 |   Keck+NIST |
|   Th I |  4314.2110 |    1 |     0 |      9700 |   Keck+NIST |
|   Th I |  4314.2110 |    1 |     0 |      9700 |   Keck+NIST |
|   Th I |  4315.5329 |    1 |     0 |       940 |   Keck+NIST |
|   Th I |  4315.5329 |    1 |     0 |       940 |   Keck+NIST |
|   Th I |  4316.4678 |    1 |     0 |      4300 |   Keck+NIST |
|   Th I |  4316.4678 |    1 |     0 |      4300 |   Keck+NIST |
|  Th II |  4319.6302 |    1 |     0 |      1800 |   Keck+NIST |
|  Th II |  4319.6302 |    1 |     0 |      1800 |   Keck+NIST |
|  Th II |  4321.3412 |    1 |     0 |      1400 |   Keck+NIST |
|  Th II |  4321.3412 |    1 |     0 |      1400 |   Keck+NIST |
|   Th I |  4326.4903 |    1 |     0 |       930 |   Keck+NIST |
|   Th I |  4326.4903 |    1 |     0 |       930 |   Keck+NIST |
|   Th I |  4330.1325 |    1 |     0 |      3400 |   Keck+NIST |
|   Th I |  4330.1325 |    1 |     0 |      3400 |   Keck+NIST |
|  Ar II |  4332.4170 |    1 |     0 |       603 |   Keck+NIST |
|  Ar II |  4332.4170 |    1 |     0 |       603 |   Keck+NIST |
|  Ar II |  4333.2475 |    1 |     0 |       162 |   Keck+NIST |
|  Ar II |  4333.2475 |    1 |     0 |       162 |   Keck+NIST |
|   Ar I |  4334.7790 |    1 |     0 |       100 |   Keck+NIST |
|   Th I |  4338.4967 |    1 |     0 |      5700 |   Keck+NIST |
|   Th I |  4342.1157 |    1 |     0 |      1500 |   Keck+NIST |
|   Th I |  4343.6650 |    1 |     0 |      3800 |   Keck+NIST |
|  Th II |  4345.5478 |    1 |     0 |      1600 |   Keck+NIST |
|   Ar I |  4346.3900 |    1 |     0 |        25 |   Keck+NIST |
|   Th I |  4347.6585 |    1 |     0 |      2100 |   Keck+NIST |
|  Ar II |  4349.2858 |    1 |     0 |      1995 |   Keck+NIST |
|   Th I |  4350.2947 |    1 |     0 |      2700 |   Keck+NIST |
|  Ar II |  4353.4281 |    1 |     0 |       200 |   Keck+NIST |
|   Th I |  4354.6722 |    1 |     0 |      2700 |   Keck+NIST |
|   Th I |  4359.5449 |    1 |     0 |      1200 |   Keck+NIST |
|   Th I |  4360.5971 |    1 |     0 |      1500 |   Keck+NIST |
|  Ar II |  4363.2919 |    1 |     0 |        78 |   Keck+NIST |
|   Th I |  4367.1570 |    1 |     0 |      3800 |   Keck+NIST |
|   Th I |  4367.1570 |    1 |     0 |      3800 |   Keck+NIST |
|  Ar II |  4369.0589 |    1 |     0 |       129 |   Keck+NIST |
|  Ar II |  4369.0589 |    1 |     0 |       129 |   Keck+NIST |
|   Th I |  4371.1037 |    1 |     0 |      2300 |   Keck+NIST |
|   Th I |  4371.1037 |    1 |     0 |      2300 |   Keck+NIST |
|  Ar II |  4371.9811 |    1 |     0 |       617 |   Keck+NIST |
|  Ar II |  4371.9811 |    1 |     0 |       617 |   Keck+NIST |
|  Ar II |  4372.5569 |    1 |     0 |       355 |   Keck+NIST |
|  Ar II |  4372.5569 |    1 |     0 |       355 |   Keck+NIST |
|   Th I |  4375.3529 |    1 |     0 |     10000 |   Keck+NIST |
|   Th I |  4375.3529 |    1 |     0 |     10000 |   Keck+NIST |
|  Th II |  4376.0144 |    1 |     0 |      1400 |   Keck+NIST |
|  Th II |  4376.0144 |    1 |     0 |      1400 |   Keck+NIST |
|  Ar II |  4377.1836 |    1 |     0 |       209 |   Keck+NIST |
|  Ar II |  4377.1836 |    1 |     0 |       209 |   Keck+NIST |
|   Th I |  4379.4070 |    1 |     0 |      6800 |   Keck+NIST |
|   Th I |  4379.4070 |    1 |     0 |      6800 |   Keck+NIST |
|  Ar II |  4380.8971 |    1 |     0 |       550 |   Keck+NIST |
|  Ar II |  4380.8971 |    1 |     0 |       550 |   Keck+NIST |
|  Th II |  4383.0912 |    1 |     0 |      5000 |   Keck+NIST |
|  Th II |  4383.0912 |    1 |     0 |      5000 |   Keck+NIST |
|  Ar II |  4386.2885 |    1 |     0 |       117 |   Keck+NIST |
|  Ar II |  4386.2885 |    1 |     0 |       117 |   Keck+NIST |
|  Th II |  4392.3440 |    1 |     0 |      6100 |   Keck+NIST |
|   Th I |  4394.2080 |    1 |     0 |      1800 |   Keck+NIST |
|   Th I |  4394.9933 |    1 |     0 |       670 |   Keck+NIST |
|  Th II |  4397.7133 |    1 |     0 |       370 |   Keck+NIST |
|  Th II |  4399.1503 |    1 |     0 |       620 |   Keck+NIST |
|  Ar II |  4401.3324 |    1 |     0 |       257 |   Keck+NIST |
|  Ar II |  4402.2222 |    1 |     0 |      8710 |   Keck+NIST |
|   Th I |  4402.8175 |    1 |     0 |      2500 |   Keck+NIST |
|   Th I |  4404.1638 |    1 |     0 |      5200 |   Keck+NIST |
|   Th I |  4410.1210 |    1 |     0 |     10000 |   Keck+NIST |
|   Th I |  4415.7261 |    1 |     0 |      2100 |   Keck+NIST |
|  Th II |  4417.4772 |    1 |     0 |       460 |   Keck+NIST |
|   Th I |  4418.0851 |    1 |     0 |      1000 |   Keck+NIST |
|   Th I |  4423.2897 |    1 |     0 |       920 |   Keck+NIST |
|   Th I |  4423.2897 |    1 |     0 |       920 |   Keck+NIST |
|   Th I |  4424.9624 |    1 |     0 |       670 |   Keck+NIST |
|   Th I |  4424.9624 |    1 |     0 |       670 |   Keck+NIST |
|   Th I |  4426.0797 |    1 |     0 |       540 |   Keck+NIST |
|   Th I |  4426.0797 |    1 |     0 |       540 |   Keck+NIST |
|  Ar II |  4427.2436 |    1 |     0 |      1514 |   Keck+NIST |
|  Ar II |  4427.2436 |    1 |     0 |      1514 |   Keck+NIST |
|  Ar II |  4431.4324 |    1 |     0 |       661 |   Keck+NIST |
|  Ar II |  4431.4324 |    1 |     0 |       661 |   Keck+NIST |
|  Ar II |  4432.2400 |    1 |     0 |       251 |   Keck+NIST |
|  Ar II |  4432.2400 |    1 |     0 |       251 |   Keck+NIST |
|   Th I |  4433.4965 |    1 |     0 |       940 |   Keck+NIST |
|   Th I |  4433.4965 |    1 |     0 |       940 |   Keck+NIST |
|  Th II |  4434.2075 |    1 |     0 |      1700 |   Keck+NIST |
|  Th II |  4434.2075 |    1 |     0 |      1700 |   Keck+NIST |
|  Ar II |  4435.0826 |    1 |     0 |       120 |   Keck+NIST |
|  Ar II |  4435.0826 |    1 |     0 |       120 |   Keck+NIST |
|   Th I |  4442.8553 |    1 |     0 |       340 |   Keck+NIST |
|   Th I |  4444.9131 |    1 |     0 |       550 |   Keck+NIST |
|   Th I |  4447.1492 |    1 |     0 |      3100 |   Keck+NIST |
|  Th II |  4449.0832 |    1 |     0 |       630 |   Keck+NIST |
|  Ar II |  4450.1279 |    1 |     0 |       166 |   Keck+NIST |
|   Th I |  4452.0533 |    1 |     0 |       490 |   Keck+NIST |
|   Th I |  4453.8153 |    1 |     0 |      2900 |   Keck+NIST |
|   Th I |  4459.2527 |    1 |     0 |      4000 |   Keck+NIST |
|  Th II |  4466.5938 |    1 |     0 |      1300 |   Keck+NIST |
|   Th I |  4470.7796 |    1 |     0 |      1500 |   Keck+NIST |
|   Th I |  4472.2453 |    1 |     0 |       440 |   Keck+NIST |
|  Ar II |  4476.0148 |    1 |     0 |       347 |   Keck+NIST |
|  Ar II |  4476.0148 |    1 |     0 |       347 |   Keck+NIST |
|   Th I |  4476.4771 |    1 |     0 |      2000 |   Keck+NIST |
|   Th I |  4476.4771 |    1 |     0 |      2000 |   Keck+NIST |
|   Th I |  4480.8946 |    1 |     0 |       620 |   Keck+NIST |
|   Th I |  4480.8946 |    1 |     0 |       620 |   Keck+NIST |
|  Ar II |  4483.0679 |    1 |     0 |       646 |   Keck+NIST |
|  Ar II |  4483.0679 |    1 |     0 |       646 |   Keck+NIST |
|   Th I |  4484.6047 |    1 |     0 |      1500 |   Keck+NIST |
|   Th I |  4484.6047 |    1 |     0 |      1500 |   Keck+NIST |
|   Th I |  4488.1561 |    1 |     0 |      3700 |   Keck+NIST |
|   Th I |  4488.1561 |    1 |     0 |      3700 |   Keck+NIST |
|  Th II |  4488.7545 |    1 |     0 |       920 |   Keck+NIST |
|  Th II |  4488.7545 |    1 |     0 |       920 |   Keck+NIST |
|  Th II |  4489.9402 |    1 |     0 |       970 |   Keck+NIST |
|  Th II |  4489.9402 |    1 |     0 |       970 |   Keck+NIST |
|   Th I |  4490.9241 |    1 |     0 |      1300 |   Keck+NIST |
|   Th I |  4490.9241 |    1 |     0 |      1300 |   Keck+NIST |
|  Ar II |  4492.2412 |    1 |     0 |        48 |   Keck+NIST |
|  Ar II |  4492.2412 |    1 |     0 |        48 |   Keck+NIST |
|   Th I |  4494.5942 |    1 |     0 |     28000 |   Keck+NIST |
|   Th I |  4494.5942 |    1 |     0 |     28000 |   Keck+NIST |
|   Th I |  4499.1761 |    1 |     0 |       500 |   Keck+NIST |
|   Th I |  4500.2022 |    1 |     0 |      3100 |   Keck+NIST |
|   Th I |  4501.2455 |    1 |     0 |      2400 |   Keck+NIST |
|  Ar II |  4504.1896 |    1 |     0 |        42 |   Keck+NIST |
|   Th I |  4506.4804 |    1 |     0 |      1400 |   Keck+NIST |
|   Ar I |  4511.9980 |    1 |     0 |       100 |   Keck+NIST |
|   Th I |  4514.4889 |    1 |     0 |      1100 |   Keck+NIST |
|   Th I |  4514.9458 |    1 |     0 |      1100 |   Keck+NIST |
|   Th I |  4516.3845 |    1 |     0 |      5400 |   Keck+NIST |
|   Th I |  4520.5266 |    1 |     0 |      1200 |   Keck+NIST |
|   Th I |  4522.4617 |    1 |     0 |      3200 |   Keck+NIST |
|   Ar I |  4523.5910 |    1 |     0 |        20 |   Keck+NIST |
|  Th II |  4533.5285 |    1 |     0 |       370 |   Keck+NIST |
|  Th II |  4533.5285 |    1 |     0 |       370 |   Keck+NIST |
|  Th II |  4535.3911 |    1 |     0 |       680 |   Keck+NIST |
|  Th II |  4535.3911 |    1 |     0 |       680 |   Keck+NIST |
|   Th I |  4536.5263 |    1 |     0 |      2000 |   Keck+NIST |
|   Th I |  4536.5263 |    1 |     0 |      2000 |   Keck+NIST |
|   Th I |  4542.2721 |    1 |     0 |      2300 |   Keck+NIST |
|   Th I |  4542.2721 |    1 |     0 |      2300 |   Keck+NIST |
|  Ar II |  4546.3258 |    1 |     0 |      1738 |   Keck+NIST |
|  Ar II |  4546.3258 |    1 |     0 |      1738 |   Keck+NIST |
|   Th I |  4547.1901 |    1 |     0 |      2900 |   Keck+NIST |
|   Th I |  4547.1901 |    1 |     0 |      2900 |   Keck+NIST |
|   Th I |  4548.5246 |    1 |     0 |       690 |   Keck+NIST |
|   Th I |  4548.5246 |    1 |     0 |       690 |   Keck+NIST |
|   Th I |  4552.7495 |    1 |     0 |       480 |   Keck+NIST |
|   Th I |  4552.7495 |    1 |     0 |       480 |   Keck+NIST |
|   Th I |  4553.4296 |    1 |     0 |       810 |   Keck+NIST |
|   Th I |  4553.4296 |    1 |     0 |       810 |   Keck+NIST |
|   Th I |  4557.0896 |    1 |     0 |      3100 |   Keck+NIST |
|   Th I |  4559.6235 |    1 |     0 |       850 |   Keck+NIST |
|   Th I |  4562.6262 |    1 |     0 |      1300 |   Keck+NIST |
|  Ar II |  4565.6848 |    1 |     0 |        42 |   Keck+NIST |
|   Th I |  4566.1148 |    1 |     0 |       560 |   Keck+NIST |
|   Th I |  4568.5203 |    1 |     0 |      2000 |   Keck+NIST |
|   Th I |  4569.4229 |    1 |     0 |       650 |   Keck+NIST |
|   Th I |  4572.2532 |    1 |     0 |      3400 |   Keck+NIST |
|  Ar II |  4580.6326 |    1 |     0 |       871 |   Keck+NIST |
|   Th I |  4582.4569 |    1 |     0 |       720 |   Keck+NIST |
|   Th I |  4589.7118 |    1 |     0 |      3800 |   Keck+NIST |
|  Ar II |  4591.1837 |    1 |     0 |     25704 |   Keck+NIST |
|  Ar II |  4591.1837 |    1 |     0 |     25704 |   Keck+NIST |
|   Th I |  4593.9528 |    1 |     0 |      2800 |   Keck+NIST |
|   Th I |  4593.9528 |    1 |     0 |      2800 |   Keck+NIST |
|   Th I |  4594.9308 |    1 |     0 |       670 |   Keck+NIST |
|   Th I |  4594.9308 |    1 |     0 |       670 |   Keck+NIST |
|   Th I |  4596.7082 |    1 |     0 |      8700 |   Keck+NIST |
|   Th I |  4596.7082 |    1 |     0 |      8700 |   Keck+NIST |
|  Ar II |  4600.0509 |    1 |     0 |       182 |   Keck+NIST |
|  Ar II |  4600.0509 |    1 |     0 |       182 |   Keck+NIST |
|   Th I |  4600.9933 |    1 |     0 |       260 |   Keck+NIST |
|   Th I |  4600.9933 |    1 |     0 |       260 |   Keck+NIST |
|   Th I |  4604.4341 |    1 |     0 |       990 |   Keck+NIST |
|   Th I |  4604.4341 |    1 |     0 |       990 |   Keck+NIST |
|   Th I |  4609.2256 |    1 |     0 |       820 |   Keck+NIST |
|   Th I |  4609.2256 |    1 |     0 |       820 |   Keck+NIST |
|   Th I |  4609.9110 |    1 |     0 |       640 |   Keck+NIST |
|   Th I |  4609.9110 |    1 |     0 |       640 |   Keck+NIST |
|  Ar II |  4610.8582 |    1 |     0 |      2291 |   Keck+NIST |
|  Ar II |  4610.8582 |    1 |     0 |      2291 |   Keck+NIST |
|   Th I |  4611.9187 |    1 |     0 |       460 |   Keck+NIST |
|  Th II |  4613.1516 |    1 |     0 |       590 |   Keck+NIST |
|   Th I |  4614.8967 |    1 |     0 |       670 |   Keck+NIST |
|   Th I |  4616.6269 |    1 |     0 |       830 |   Keck+NIST |
|  Th II |  4620.7733 |    1 |     0 |       660 |   Keck+NIST |
|   Th I |  4622.4572 |    1 |     0 |      1100 |   Keck+NIST |
|   Th I |  4625.6092 |    1 |     0 |       310 |   Keck+NIST |
|   Th I |  4628.5939 |    1 |     0 |       660 |   Keck+NIST |
|  Th II |  4633.0588 |    1 |     0 |      1300 |   Keck+NIST |
|  Ar II |  4638.5310 |    1 |     0 |       148 |   Keck+NIST |
|   Th I |  4639.9837 |    1 |     0 |      1400 |   Keck+NIST |
|   Th I |  4644.8569 |    1 |     0 |       400 |   Keck+NIST |
|   Th I |  4646.0078 |    1 |     0 |       520 |   Keck+NIST |
|   Th I |  4648.5522 |    1 |     0 |      1100 |   Keck+NIST |
|   Th I |  4651.5361 |    1 |     0 |       930 |   Keck+NIST |
|   Th I |  4651.5361 |    1 |     0 |       930 |   Keck+NIST |
|  Th II |  4652.8577 |    1 |     0 |       790 |   Keck+NIST |
|  Th II |  4652.8577 |    1 |     0 |       790 |   Keck+NIST |
|   Th I |  4656.5134 |    1 |     0 |       430 |   Keck+NIST |
|   Th I |  4656.5134 |    1 |     0 |       430 |   Keck+NIST |
|  Ar II |  4659.2050 |    1 |     0 |      1445 |   Keck+NIST |
|  Ar II |  4659.2050 |    1 |     0 |      1445 |   Keck+NIST |
|   Th I |  4660.8744 |    1 |     0 |       490 |   Keck+NIST |
|   Th I |  4660.8744 |    1 |     0 |       490 |   Keck+NIST |
|   Th I |  4664.5080 |    1 |     0 |      3200 |   Keck+NIST |
|   Th I |  4664.5080 |    1 |     0 |      3200 |   Keck+NIST |
|   Th I |  4666.2763 |    1 |     0 |       280 |   Keck+NIST |
|   Th I |  4666.2763 |    1 |     0 |       280 |   Keck+NIST |
|  Th II |  4667.3112 |    1 |     0 |       770 |   Keck+NIST |
|  Th II |  4667.3112 |    1 |     0 |       770 |   Keck+NIST |
|   Th I |  4668.1049 |    1 |     0 |      1600 |   Keck+NIST |
|   Th I |  4668.1049 |    1 |     0 |      1600 |   Keck+NIST |
|   Th I |  4669.4784 |    1 |     0 |      2500 |   Keck+NIST |
|   Th I |  4669.4784 |    1 |     0 |      2500 |   Keck+NIST |
|   Th I |  4671.2915 |    1 |     0 |      3600 |   Keck+NIST |
|   Th I |  4671.2915 |    1 |     0 |      3600 |   Keck+NIST |
|   Th I |  4674.9691 |    1 |     0 |     15000 |   Keck+NIST |
|   Th I |  4676.6847 |    1 |     0 |       470 |   Keck+NIST |
|   Th I |  4677.3644 |    1 |     0 |      2700 |   Keck+NIST |
|   Th I |  4678.2812 |    1 |     0 |       410 |   Keck+NIST |
|  Th II |  4681.9561 |    1 |     0 |       500 |   Keck+NIST |
|   Th I |  4684.6625 |    1 |     0 |      1300 |   Keck+NIST |
|   Th I |  4687.5061 |    1 |     0 |      4600 |   Keck+NIST |
|   Th I |  4691.9347 |    1 |     0 |      1500 |   Keck+NIST |
|   Th I |  4692.9483 |    1 |     0 |      1600 |   Keck+NIST |
|  Th II |  4695.4051 |    1 |     0 |      1800 |   Keck+NIST |
|   Th I |  4696.3520 |    1 |     0 |      4900 |   Keck+NIST |
|   Th I |  4699.5396 |    1 |     0 |       390 |   Keck+NIST |
|   Th I |  4702.0865 |    1 |     0 |       440 |   Keck+NIST |
|   Ar I |  4703.6320 |    1 |     0 |        15 |   Keck+NIST |
|   Th I |  4705.3060 |    1 |     0 |     18000 |   Keck+NIST |
|  Th II |  4707.0774 |    1 |     0 |      1100 |   Keck+NIST |
|   Th I |  4709.6113 |    1 |     0 |       990 |   Keck+NIST |
|   Th I |  4713.8000 |    1 |     0 |      1900 |   Keck+NIST |
|   Th I |  4714.1597 |    1 |     0 |       600 |   Keck+NIST |
|   Th I |  4714.1597 |    1 |     0 |       600 |   Keck+NIST |
|   Th I |  4721.7793 |    1 |     0 |         0 |   Keck+NIST |
|   Th I |  4721.7793 |    1 |     0 |         0 |   Keck+NIST |
|   Th I |  4722.5974 |    1 |     0 |       970 |   Keck+NIST |
|   Th I |  4722.5974 |    1 |     0 |       970 |   Keck+NIST |
|   Th I |  4723.4096 |    1 |     0 |      1400 |   Keck+NIST |
|   Th I |  4723.4096 |    1 |     0 |      1400 |   Keck+NIST |
|   Th I |  4724.7596 |    1 |     0 |     14000 |   Keck+NIST |
|   Th I |  4724.7596 |    1 |     0 |     14000 |   Keck+NIST |
|  Th II |  4726.0941 |    1 |     0 |       520 |   Keck+NIST |
|  Th II |  4726.0941 |    1 |     0 |       520 |   Keck+NIST |
|  Ar II |  4728.1904 |    1 |     0 |     23442 |   Keck+NIST |
|  Ar II |  4728.1904 |    1 |     0 |     23442 |   Keck+NIST |
|   Th I |  4730.4510 |    1 |     0 |      2900 |   Keck+NIST |
|   Th I |  4730.4510 |    1 |     0 |      2900 |   Keck+NIST |
|  Ar II |  4733.3767 |    1 |     0 |       200 |   Keck+NIST |
|  Ar II |  4733.3767 |    1 |     0 |       200 |   Keck+NIST |
|  Ar II |  4737.2302 |    1 |     0 |      1000 |   Keck+NIST |
|   Th I |  4741.0020 |    1 |     0 |      1600 |   Keck+NIST |
|  Th II |  4741.8551 |    1 |     0 |      1500 |   Keck+NIST |
|   Th I |  4742.2846 |    1 |     0 |      1200 |   Keck+NIST |
|   Th I |  4742.6301 |    1 |     0 |       560 |   Keck+NIST |
|   Th I |  4743.4440 |    1 |     0 |       560 |   Keck+NIST |
|   Th I |  4750.5284 |    1 |     0 |      3600 |   Keck+NIST |
|   Th I |  4751.2997 |    1 |     0 |      1300 |   Keck+NIST |
|  Th II |  4753.7431 |    1 |     0 |      2100 |   Keck+NIST |
|  Th II |  4762.4415 |    1 |     0 |       640 |   Keck+NIST |
|  Th II |  4763.8561 |    1 |     0 |       120 |   Keck+NIST |
|   Th I |  4765.6786 |    1 |     0 |      2700 |   Keck+NIST |
|  Ar II |  4766.1968 |    1 |     0 |      2344 |   Keck+NIST |
|   Th I |  4766.9276 |    1 |     0 |       920 |   Keck+NIST |
|   Th I |  4767.9333 |    1 |     0 |      3100 |   Keck+NIST |
|  Th II |  4769.3910 |    1 |     0 |       190 |   Keck+NIST |
|   Th I |  4774.5756 |    1 |     0 |       580 |   Keck+NIST |
|   Th I |  4776.6480 |    1 |     0 |       620 |   Keck+NIST |
|   Th I |  4776.6480 |    1 |     0 |       620 |   Keck+NIST |
|   Th I |  4777.1292 |    1 |     0 |       810 |   Keck+NIST |
|   Th I |  4777.1292 |    1 |     0 |       810 |   Keck+NIST |
|   Th I |  4778.5272 |    1 |     0 |      1100 |   Keck+NIST |
|   Th I |  4778.5272 |    1 |     0 |      1100 |   Keck+NIST |
|   Th I |  4779.6298 |    1 |     0 |     10000 |   Keck+NIST |
|   Th I |  4779.6298 |    1 |     0 |     10000 |   Keck+NIST |
|   Th I |  4782.0871 |    1 |     0 |       340 |   Keck+NIST |
|   Th I |  4782.0871 |    1 |     0 |       340 |   Keck+NIST |
|  Th II |  4784.0984 |    1 |     0 |       500 |   Keck+NIST |
|  Th II |  4784.0984 |    1 |     0 |       500 |   Keck+NIST |
|   Th I |  4787.8693 |    1 |     0 |       720 |   Keck+NIST |
|   Th I |  4787.8693 |    1 |     0 |       720 |   Keck+NIST |
|   Th I |  4788.4863 |    1 |     0 |      1100 |   Keck+NIST |
|   Th I |  4788.4863 |    1 |     0 |      1100 |   Keck+NIST |
|   Th I |  4790.7256 |    1 |     0 |      5700 |   Keck+NIST |
|   Th I |  4790.7256 |    1 |     0 |      5700 |   Keck+NIST |
|   Th I |  4794.5845 |    1 |     0 |       700 |   Keck+NIST |
|   Th I |  4794.5845 |    1 |     0 |       700 |   Keck+NIST |
|   Th I |  4797.2538 |    1 |     0 |       660 |   Keck+NIST |
|  Th II |  4801.5141 |    1 |     0 |       360 |   Keck+NIST |
|  Ar II |  4807.3635 |    1 |     0 |      1820 |   Keck+NIST |
|   Th I |  4809.4775 |    1 |     0 |     12000 |   Keck+NIST |
|   Th I |  4810.9583 |    1 |     0 |      3600 |   Keck+NIST |
|   Th I |  4813.7206 |    1 |     0 |       750 |   Keck+NIST |
|   Th I |  4814.3521 |    1 |     0 |       690 |   Keck+NIST |
|   Th I |  4818.3668 |    1 |     0 |       400 |   Keck+NIST |
|  Th II |  4819.9944 |    1 |     0 |       580 |   Keck+NIST |
|   Th I |  4820.5398 |    1 |     0 |       690 |   Keck+NIST |
|   Th I |  4822.2317 |    1 |     0 |      1700 |   Keck+NIST |
|   Th I |  4822.9352 |    1 |     0 |      1900 |   Keck+NIST |
|   Th I |  4824.2025 |    1 |     0 |      7400 |   Keck+NIST |
|   Th I |  4824.9543 |    1 |     0 |      2300 |   Keck+NIST |
|   Th I |  4825.3449 |    1 |     0 |       940 |   Keck+NIST |
|   Th I |  4828.0492 |    1 |     0 |      4700 |   Keck+NIST |
|   Th I |  4831.1469 |    1 |     0 |       510 |   Keck+NIST |
|   Th I |  4832.4712 |    1 |     0 |      7000 |   Keck+NIST |
|   Th I |  4832.9477 |    1 |     0 |      2500 |   Keck+NIST |
|  Th II |  4834.1532 |    1 |     0 |      1300 |   Keck+NIST |
|   Th I |  4846.5163 |    1 |     0 |       820 |   Keck+NIST |
|  Ar II |  4849.1639 |    1 |     0 |       832 |   Keck+NIST |
|   Th I |  4849.7170 |    1 |     0 |      6000 |   Keck+NIST |
|   Th I |  4850.4948 |    1 |     0 |       910 |   Keck+NIST |
|   Th I |  4851.2166 |    1 |     0 |       680 |   Keck+NIST |
|  Th II |  4851.7947 |    1 |     0 |      1300 |   Keck+NIST |
|   Th I |  4854.2243 |    1 |     0 |      1300 |   Keck+NIST |
|  Th II |  4859.6899 |    1 |     0 |       880 |   Keck+NIST |
|   Th I |  4954.0731 |    1 |     0 |       200 |   Keck+NIST |
|   Th I |  4959.4824 |    1 |     0 |       290 |   Keck+NIST |
|   Th I |  4963.1107 |    1 |     0 |       780 |   Keck+NIST |
|  Ar II |  4966.4649 |    1 |     0 |       891 |   Keck+NIST |
|   Th I |  4967.1172 |    1 |     0 |      1300 |   Keck+NIST |
|   Th I |  4970.1397 |    1 |     0 |      1600 |   Keck+NIST |
|  Th II |  4977.3369 |    1 |     0 |       270 |   Keck+NIST |
|   Th I |  4981.5755 |    1 |     0 |      1300 |   Keck+NIST |
|   Th I |  4981.5755 |    1 |     0 |      1300 |   Keck+NIST |
|   Th I |  4983.8776 |    1 |     0 |      1600 |   Keck+NIST |
|   Th I |  4983.8776 |    1 |     0 |      1600 |   Keck+NIST |
|   Th I |  4986.7632 |    1 |     0 |      3700 |   Keck+NIST |
|   Th I |  4986.7632 |    1 |     0 |      3700 |   Keck+NIST |
|  Th II |  4988.5384 |    1 |     0 |       560 |   Keck+NIST |
|  Th II |  4988.5384 |    1 |     0 |       560 |   Keck+NIST |
|   Th I |  4990.7006 |    1 |     0 |      1500 |   Keck+NIST |
|   Th I |  4990.7006 |    1 |     0 |      1500 |   Keck+NIST |
|   Th I |  4993.5185 |    1 |     0 |       200 |   Keck+NIST |
|   Th I |  4993.5185 |    1 |     0 |       200 |   Keck+NIST |
|  Ar II |  4995.1390 |    1 |     0 |         2 |   Keck+NIST |
|  Ar II |  4995.1390 |    1 |     0 |         2 |   Keck+NIST |
|   Th I |  5003.4924 |    1 |     0 |      7800 |   Keck+NIST |
|   Th I |  5004.9937 |    1 |     0 |       610 |   Keck+NIST |
|  Ar II |  5010.7315 |    1 |     0 |       355 |   Keck+NIST |
|  Th II |  5017.2884 |    1 |     0 |       800 |   Keck+NIST |
|   Th I |  5021.2062 |    1 |     0 |      2000 |   Keck+NIST |
|   Th I |  5023.4057 |    1 |     0 |       850 |   Keck+NIST |
|   Th I |  5025.1095 |    1 |     0 |       440 |   Keck+NIST |
|   Th I |  5031.2944 |    1 |     0 |      1300 |   Keck+NIST |
|   Th I |  5036.7417 |    1 |     0 |       120 |   Keck+NIST |
|   Th I |  5039.7069 |    1 |     0 |       230 |   Keck+NIST |
|   Th I |  5040.6355 |    1 |     0 |      5300 |   Keck+NIST |
|   Th I |  5042.5282 |    1 |     0 |       800 |   Keck+NIST |
|   Th I |  5046.1261 |    1 |     0 |      9700 |   Keck+NIST |
|   Th I |  5046.6554 |    1 |     0 |      1500 |   Keck+NIST |
|   Th I |  5048.4507 |    1 |     0 |      2400 |   Keck+NIST |
|   Th I |  5050.3444 |    1 |     0 |       450 |   Keck+NIST |
|  Th II |  5051.2041 |    1 |     0 |      2400 |   Keck+NIST |
|  Th II |  5051.2041 |    1 |     0 |      2400 |   Keck+NIST |
|   Th I |  5052.1925 |    1 |     0 |      2600 |   Keck+NIST |
|   Th I |  5052.1925 |    1 |     0 |      2600 |   Keck+NIST |
|   Th I |  5053.2972 |    1 |     0 |      1300 |   Keck+NIST |
