# This spectrum, originally implemented in March 2004, was based on STIS
# observations and a 2003 Kurucz model. It was replaced 
# in September 2006 by a more recent spectrum described in Bohlin
# 2007, THE FUTURE OF PHOTOMETRIC, SPECTROPHOTOMETRIC AND POLARIMETRIC
# STANDARDIZATION, ASP Conference Series (in press).
#....................................................................
#
#      WAVELENGTH            FLUX
#       angstroms            flam
     2027.624   5.354100E-9
     2028.998   5.430500E-9
     2030.371   5.477500E-9
     2031.745   5.466200E-9
     2033.119   5.322000E-9
     2034.493   5.316300E-9
     2035.867   5.321500E-9
     2037.241   5.287400E-9
     2038.615   5.293400E-9
     2039.988   5.302300E-9
     2041.362   5.231900E-9
     2042.736   5.347900E-9
      2044.11   5.425900E-9
     2045.484   5.505400E-9
     2046.858   5.549700E-9
     2048.232   5.513600E-9
     2049.606   5.497100E-9
     2050.979   5.491400E-9
     2052.354   5.469700E-9
     2053.727   5.407300E-9
     2055.101   5.251400E-9
     2056.475   5.192100E-9
     2057.849   5.257200E-9
     2059.223   5.278000E-9
     2060.597   5.346800E-9
     2061.971   5.244700E-9
     2063.345   5.155700E-9
     2064.719   5.195100E-9
     2066.093   5.150000E-9
     2067.467   5.138800E-9
     2068.841   5.214600E-9
     2070.215   5.274100E-9
     2071.589   5.282000E-9
     2072.963   5.248300E-9
     2074.337   5.268500E-9
     2075.711   5.343200E-9
     2077.085   5.401300E-9
     2078.459   5.407900E-9
     2079.833   5.351000E-9
     2081.207   5.335300E-9
     2082.582   5.388600E-9
     2083.956   5.388000E-9
      2085.33   5.347200E-9
     2086.704   5.381200E-9
     2088.078   5.373500E-9
     2089.452   5.355900E-9
     2090.826   5.312000E-9
       2092.2   5.332300E-9
     2093.574   5.293000E-9
     2094.948   5.207300E-9
     2096.322   5.229100E-9
     2097.697   5.200100E-9
     2099.071   5.234700E-9
     2100.445   5.277400E-9
     2101.819   5.213200E-9
     2103.193   5.224100E-9
     2104.567   5.226300E-9
     2105.941   5.318000E-9
     2107.315   5.262700E-9
     2108.689   5.080100E-9
     2110.064   5.014100E-9
     2111.438   5.020900E-9
     2112.812   5.030400E-9
     2114.186   5.030300E-9
     2115.561   5.180600E-9
     2116.935   5.287900E-9
     2118.309   5.263900E-9
     2119.683   5.237500E-9
     2121.057   5.238200E-9
     2122.431   5.220700E-9
     2123.806   5.171200E-9
      2125.18   5.105500E-9
     2126.554   5.025800E-9
     2127.928   5.023000E-9
     2129.302   4.946800E-9
     2130.677   4.823400E-9
     2132.051   4.681000E-9
     2133.425   4.540300E-9
       2134.8   4.381500E-9
     2136.174   4.472800E-9
     2137.548   4.752200E-9
     2138.922   4.824700E-9
     2140.297   4.829700E-9
     2141.671   4.932500E-9
     2143.045   5.030700E-9
     2144.419   5.058900E-9
     2145.794   5.081800E-9
     2147.168   5.001700E-9
     2148.542   4.993000E-9
     2149.917   4.994400E-9
     2151.291   4.915800E-9
     2152.665   4.940900E-9
     2154.039   5.054000E-9
     2155.414   5.096200E-9
     2156.788   5.104700E-9
     2158.162   5.067100E-9
     2159.537   4.908600E-9
     2160.911   4.884100E-9
     2162.285   4.856600E-9
      2163.66   4.914000E-9
     2165.034   4.913000E-9
     2166.408   4.829000E-9
     2167.783   4.777100E-9
     2169.157   4.723500E-9
     2170.531   4.710700E-9
     2171.906   4.784200E-9
      2173.28   4.833000E-9
     2174.654   4.728700E-9
     2176.029   4.583000E-9
     2177.403   4.697700E-9
     2178.778   4.805500E-9
     2180.152   4.856400E-9
     2181.526   4.922700E-9
     2182.901   5.002000E-9
     2184.275   4.896300E-9
     2185.649   4.803600E-9
     2187.024   4.750800E-9
     2188.398   4.672700E-9
     2189.772   4.781900E-9
     2191.147   4.880300E-9
     2192.521   4.836200E-9
     2193.896   4.881800E-9
      2195.27   4.998700E-9
     2196.645   5.020200E-9
     2198.019   5.007600E-9
     2199.393   4.979500E-9
     2200.768   4.926000E-9
     2202.142   4.847500E-9
     2203.517   4.942500E-9
     2204.891   4.940100E-9
     2206.265   4.797700E-9
      2207.64   4.647900E-9
     2209.014   4.667400E-9
     2210.389   4.599100E-9
     2211.763   4.497500E-9
     2213.138   4.571200E-9
     2214.512   4.506300E-9
     2215.886   4.542300E-9
     2217.261   4.525000E-9
     2218.635   4.592300E-9
      2220.01   4.630200E-9
     2221.384   4.561200E-9
     2222.759   4.613300E-9
     2224.133   4.506400E-9
     2225.508   4.477600E-9
     2226.882   4.513000E-9
     2228.257   4.478400E-9
     2229.631   4.639800E-9
     2231.006   4.752000E-9
      2232.38   4.697800E-9
     2233.755   4.757900E-9
     2235.129   4.741900E-9
     2236.503   4.757700E-9
     2237.878   4.748000E-9
     2239.252   4.698700E-9
     2240.627   4.674100E-9
     2242.001   4.569600E-9
     2243.376   4.467500E-9
      2244.75   4.421900E-9
     2246.125   4.421100E-9
       2247.5   4.421400E-9
     2248.874   4.312800E-9
     2250.248   4.252000E-9
     2251.623   4.331600E-9
     2252.997   4.390800E-9
     2254.372   4.262700E-9
     2255.746   4.180900E-9
     2257.121   4.185100E-9
     2258.495   4.341800E-9
      2259.87   4.410800E-9
     2261.244   4.359800E-9
     2262.619   4.488700E-9
     2263.993   4.482900E-9
     2265.368   4.398000E-9
     2266.742   4.386100E-9
     2268.117   4.416700E-9
     2269.491   4.425600E-9
     2270.866   4.561300E-9
      2272.24   4.673300E-9
     2273.615   4.720000E-9
      2274.99   4.699300E-9
     2276.364   4.597800E-9
     2277.739   4.551700E-9
     2279.113   4.579500E-9
     2280.488   4.582200E-9
     2281.862   4.671400E-9
     2283.237   4.701900E-9
     2284.611   4.601800E-9
     2285.986   4.640600E-9
      2287.36   4.578200E-9
     2288.735   4.637500E-9
     2290.109   4.752400E-9
     2291.484   4.740800E-9
     2292.858   4.625600E-9
     2294.233   4.499900E-9
     2295.607   4.489600E-9
     2296.982   4.332200E-9
     2298.356   4.093400E-9
     2299.731   4.178800E-9
     2301.105   4.322600E-9
      2302.48   4.420000E-9
     2303.855   4.375500E-9
     2305.229   4.394900E-9
     2306.604   4.460800E-9
     2307.978   4.450300E-9
     2309.353   4.474700E-9
     2310.727   4.538500E-9
     2312.102   4.328500E-9
     2313.476   4.136000E-9
     2314.851   4.135600E-9
     2316.226   4.243400E-9
       2317.6   4.327800E-9
     2318.975   4.294200E-9
     2320.349   4.259500E-9
     2321.724   4.313200E-9
     2323.098   4.406000E-9
     2324.473   4.409700E-9
     2325.847   4.180800E-9
     2327.222   4.035600E-9
     2328.596   4.132600E-9
     2329.971   4.281300E-9
     2331.345   4.207900E-9
      2332.72   4.139100E-9
     2334.094   4.104300E-9
     2335.469   4.149100E-9
     2336.844   4.234500E-9
     2338.218   4.122100E-9
     2339.593   4.138500E-9
     2340.967   4.129700E-9
     2342.342   4.080600E-9
     2343.716   3.918200E-9
     2345.091   3.695700E-9
     2346.465   3.868100E-9
      2347.84   4.010800E-9
     2349.214   4.014300E-9
     2350.589   4.227400E-9
     2351.963   4.229300E-9
     2353.338   4.234400E-9
     2354.712   4.129300E-9
     2356.087   4.070600E-9
     2357.461   4.168200E-9
     2358.836   4.160600E-9
      2360.21   3.902600E-9
     2361.585   3.870200E-9
     2362.959   4.020800E-9
     2364.334   4.009500E-9
     2365.708   3.972100E-9
     2367.083   4.012500E-9
     2368.458   4.057700E-9
     2369.832   4.077500E-9
     2371.207   4.054400E-9
     2372.581   4.147600E-9
     2373.956   4.057100E-9
      2375.33   3.998200E-9
     2376.705   4.066100E-9
     2378.079   4.129100E-9
     2379.454   3.908300E-9
     2380.828   3.778800E-9
     2382.203   3.528800E-9
     2383.577   3.349900E-9
     2384.952   3.700500E-9
     2386.326   3.974000E-9
     2387.701   3.953500E-9
     2389.075   3.728300E-9
      2390.45   3.790400E-9
     2391.824   4.012300E-9
     2393.199   4.116100E-9
     2394.573   4.030000E-9
     2395.948   3.717500E-9
     2397.322   3.786800E-9
     2398.697   3.948100E-9
     2400.071   3.855200E-9
     2401.446   3.901400E-9
      2402.82   3.973000E-9
     2404.195   3.890700E-9
     2405.569   3.700800E-9
     2406.943   3.699600E-9
     2408.318   3.779600E-9
     2409.692   3.846200E-9
     2411.067   3.724300E-9
     2412.441   3.767800E-9
     2413.816   3.909500E-9
      2415.19   3.948500E-9
     2416.565   3.972600E-9
     2417.939   3.908800E-9
     2419.313   4.000900E-9
     2420.688   4.164000E-9
     2422.063   4.245300E-9
     2423.437   4.135600E-9
     2424.811   3.915000E-9
     2426.186   3.919200E-9
      2427.56   3.999600E-9
     2428.935   3.883600E-9
     2430.309   3.801800E-9
     2431.684   3.939300E-9
     2433.058   3.934700E-9
     2434.432   3.777000E-9
     2435.807   3.749700E-9
     2437.181   3.799800E-9
     2438.556   3.817500E-9
      2439.93   3.991400E-9
     2441.304   4.099600E-9
     2442.679   4.210000E-9
     2444.053   4.201500E-9
     2445.428   4.010300E-9
     2446.802   3.823500E-9
     2448.177   3.843800E-9
     2449.551   3.955900E-9
     2450.925   3.887400E-9
       2452.3   3.936700E-9
     2453.674   4.024400E-9
     2455.048   3.958900E-9
     2456.423   4.031400E-9
     2457.797   4.046800E-9
     2459.171   4.028600E-9
     2460.546   3.967500E-9
      2461.92   3.936700E-9
     2463.295   3.851800E-9
     2464.669   3.836600E-9
     2466.043   3.830500E-9
     2467.418   3.831000E-9
     2468.792   3.873900E-9
     2470.166   3.862100E-9
     2471.541   3.831600E-9
     2472.915   3.828800E-9
     2474.289   3.815500E-9
     2475.664   3.921700E-9
     2477.038   3.900100E-9
     2478.412   3.828000E-9
     2479.787   3.797400E-9
     2481.161   3.873800E-9
     2482.535   3.885100E-9
     2483.909   3.789200E-9
     2485.284   3.815700E-9
     2486.658   3.960100E-9
     2488.032   4.036800E-9
     2489.407   4.000200E-9
     2490.781   3.793500E-9
     2492.155   3.687100E-9
      2493.53   3.806700E-9
     2494.904   3.910200E-9
     2496.278   4.114700E-9
     2497.652   4.100300E-9
     2499.027   3.985600E-9
     2500.401   4.025900E-9
     2501.775   4.105800E-9
     2503.149   4.032700E-9
     2504.524   3.953300E-9
     2505.898   3.956400E-9
     2507.272   3.866800E-9
     2508.646   3.901200E-9
     2510.021   4.008400E-9
     2511.395   3.936900E-9
     2512.769   3.839400E-9
     2514.143   3.916100E-9
     2515.517   3.904000E-9
     2516.892   3.896700E-9
     2518.266   3.864300E-9
      2519.64   3.835500E-9
     2521.014   3.754500E-9
     2522.388   3.760300E-9
     2523.762   3.736900E-9
     2525.137   3.672700E-9
     2526.511   3.459800E-9
     2527.885   3.409900E-9
     2529.259   3.474700E-9
     2530.633   3.451800E-9
     2532.008   3.711800E-9
     2533.382   3.896600E-9
     2534.756   3.766500E-9
      2536.13   3.612900E-9
     2537.504   3.534600E-9
     2538.878   3.393600E-9
     2540.252   3.361900E-9
     2541.626   3.573600E-9
        2543.   3.577400E-9
     2544.375   3.617900E-9
     2545.749   3.649000E-9
     2547.123   3.576900E-9
     2548.497   3.581200E-9
     2549.871   3.331100E-9
     2551.245   3.386200E-9
     2552.619   3.765700E-9
     2553.993   3.997000E-9
     2555.367   4.004400E-9
     2556.741   3.933100E-9
     2558.115   3.888500E-9
      2559.49   3.880700E-9
     2560.864   3.791700E-9
     2562.238   3.832700E-9
     2563.612   3.680600E-9
     2564.986   3.701800E-9
      2566.36   3.936200E-9
     2567.734   3.857700E-9
     2569.107   3.950300E-9
     2570.481   3.991300E-9
     2571.855   3.941000E-9
     2573.229   3.941300E-9
     2574.604   3.924700E-9
     2575.978   3.931300E-9
     2577.351   3.852700E-9
     2578.725   3.851400E-9
     2580.099   3.911900E-9
     2581.473   3.969900E-9
     2582.847   3.909500E-9
     2584.221   3.838300E-9
     2585.595   3.903500E-9
     2586.969   3.726000E-9
     2588.343   3.858900E-9
     2589.717   3.902400E-9
     2591.091   3.907600E-9
     2592.465   3.842900E-9
     2593.839   3.834000E-9
     2595.212   3.851700E-9
     2596.586   3.947900E-9
      2597.96   3.934000E-9
     2599.334   3.533900E-9
     2600.708   3.493700E-9
     2602.082   3.909300E-9
     2603.456   4.024100E-9
     2604.829   3.918700E-9
     2606.203   3.640900E-9
     2607.577   3.484900E-9
     2608.951   3.631000E-9
     2610.325   3.676600E-9
     2611.698   3.595600E-9
     2613.072   3.557100E-9
     2614.446   3.647600E-9
      2615.82   3.781900E-9
     2617.194   3.966900E-9
     2618.567   3.822600E-9
     2619.941   3.790600E-9
     2621.315   3.744000E-9
     2622.689   3.804900E-9
     2624.062   3.856000E-9
     2625.436   3.813400E-9
      2626.81   3.631600E-9
     2628.184   3.776900E-9
     2629.557   3.713900E-9
     2630.931   3.590700E-9
     2632.305   3.408800E-9
     2633.678   3.739100E-9
     2635.052   4.003900E-9
     2636.426   4.056000E-9
       2637.8   4.046300E-9
     2639.173   3.947300E-9
     2640.547   4.022700E-9
      2641.92   4.046500E-9
     2643.294   4.095600E-9
     2644.668   4.147600E-9
     2646.042   4.133400E-9
     2647.415   4.135300E-9
     2648.789   4.152000E-9
     2650.162   4.127400E-9
     2651.536   4.094800E-9
     2652.909   4.063100E-9
     2654.283   4.031800E-9
     2655.656   4.067400E-9
      2657.03   4.074400E-9
     2658.404   4.028100E-9
     2659.777   3.954900E-9
     2661.151   4.002000E-9
     2662.524   3.922200E-9
     2663.898   3.800900E-9
     2665.271   3.734900E-9
     2666.645   3.766700E-9
     2668.018   3.771400E-9
     2669.392   3.879600E-9
     2670.765   3.874100E-9
     2672.139   3.859200E-9
     2673.512   3.778400E-9
     2674.886   3.922400E-9
     2676.259   3.961200E-9
     2677.633   3.914800E-9
     2679.006   3.871300E-9
     2680.379   3.881200E-9
     2681.753   3.939900E-9
     2683.126   4.007800E-9
       2684.5   3.973600E-9
     2685.873   3.871700E-9
     2687.246   3.864900E-9
      2688.62   3.802500E-9
     2689.993   3.793400E-9
     2691.366   3.810200E-9
      2692.74   3.742100E-9
     2694.113   3.739600E-9
     2695.487   3.884000E-9
      2696.86   3.918700E-9
     2698.233   3.778800E-9
     2699.606   3.699000E-9
      2700.98   3.836200E-9
     2702.353   3.791400E-9
     2703.726   3.836500E-9
       2705.1   3.793100E-9
     2706.473   3.794500E-9
     2707.846   3.751800E-9
     2709.219   3.709700E-9
     2710.593   3.652200E-9
     2711.966   3.659400E-9
     2713.339   3.690000E-9
     2714.712   3.796000E-9
     2716.085   3.793200E-9
     2717.458   3.759400E-9
     2718.832   3.720100E-9
     2720.205   3.706000E-9
     2721.578   3.757100E-9
     2722.951   3.755800E-9
     2724.324   3.726000E-9
     2725.698   3.735900E-9
     2727.071   3.733200E-9
     2728.444   3.648400E-9
     2729.817   3.776500E-9
      2731.19   3.825100E-9
     2732.563   3.829500E-9
     2733.936   3.862100E-9
     2735.309   3.910500E-9
     2736.682   3.848400E-9
     2738.055   3.716600E-9
     2739.428   3.699600E-9
     2740.801   3.608900E-9
     2742.174   3.661100E-9
     2743.547   3.568400E-9
      2744.92   3.582200E-9
     2746.293   3.568200E-9
     2747.666   3.390600E-9
     2749.039   3.416900E-9
     2750.412   3.250400E-9
     2751.785   3.401000E-9
     2753.158   3.570800E-9
     2754.531   3.594900E-9
     2755.904   3.537200E-9
     2757.277   3.493200E-9
      2758.65   3.623500E-9
     2760.022   3.659000E-9
     2761.395   3.642300E-9
     2762.768   3.574900E-9
     2764.141   3.599600E-9
     2765.514   3.671900E-9
     2766.887   3.634800E-9
      2768.26   3.583400E-9
     2769.632   3.550100E-9
     2771.005   3.643800E-9
     2772.378   3.767600E-9
     2773.751   3.812700E-9
     2775.124   3.797900E-9
     2776.496   3.740600E-9
     2777.869   3.676300E-9
     2779.242   3.617400E-9
     2780.615   3.574300E-9
     2781.987   3.602700E-9
      2783.36   3.649700E-9
     2784.732   3.637500E-9
     2786.105   3.687500E-9
     2787.478   3.733900E-9
     2788.851   3.717500E-9
     2790.223   3.679800E-9
     2791.596   3.507200E-9
     2792.969   3.456800E-9
     2794.341   3.208000E-9
     2795.714   2.627200E-9
     2797.086   2.499600E-9
     2798.459   2.926800E-9
     2799.831   3.213400E-9
     2801.204   3.300600E-9
     2802.576   2.993600E-9
     2803.949   2.766800E-9
     2805.322   3.250300E-9
     2806.694   3.579600E-9
     2808.066   3.734200E-9
     2809.439   3.794100E-9
     2810.812   3.769900E-9
     2812.184   3.723200E-9
     2813.556   3.693500E-9
     2814.929   3.753000E-9
     2816.301   3.809800E-9
     2817.674   3.772700E-9
     2819.046   3.782100E-9
     2820.418   3.834700E-9
     2821.791   3.842400E-9
     2823.163   3.760200E-9
     2824.536   3.792400E-9
     2825.908   3.796800E-9
      2827.28   3.758300E-9
     2828.653   3.717800E-9
     2830.025   3.696200E-9
     2831.397   3.661500E-9
      2832.77   3.644100E-9
     2834.142   3.706300E-9
     2835.514   3.684700E-9
     2836.886   3.618600E-9
     2838.259   3.662400E-9
     2839.631   3.627100E-9
     2841.003   3.501900E-9
     2842.375   3.533600E-9
     2843.747   3.560100E-9
      2845.12   3.618300E-9
     2846.492   3.669800E-9
     2847.864   3.632500E-9
     2849.236   3.548100E-9
     2850.608   3.523400E-9
      2851.98   3.505500E-9
     2853.352   3.507900E-9
     2854.725   3.639900E-9
     2856.097   3.564700E-9
     2857.469   3.438000E-9
     2858.841   3.452300E-9
     2860.213   3.563400E-9
     2861.585   3.642300E-9
     2862.957   3.629700E-9
     2864.329   3.642200E-9
     2865.701   3.574000E-9
     2867.073   3.529600E-9
     2868.445   3.509000E-9
     2869.817   3.528900E-9
     2871.189   3.543600E-9
     2872.561   3.574600E-9
     2873.932   3.534100E-9
     2875.304   3.527100E-9
     2876.676   3.483900E-9
     2878.048   3.494900E-9
      2879.42   3.554000E-9
     2880.792   3.550300E-9
     2882.164   3.548100E-9
     2883.535   3.642000E-9
     2884.907   3.635000E-9
     2886.279   3.668300E-9
     2887.651   3.657700E-9
     2889.023   3.588100E-9
     2890.395   3.508300E-9
     2891.766   3.551600E-9
     2893.138   3.526700E-9
      2894.51   3.540300E-9
     2895.881   3.545000E-9
     2897.253   3.551700E-9
     2898.625   3.570900E-9
     2899.996   3.641100E-9
     2901.368   3.732800E-9
      2902.74   3.764400E-9
     2904.111   3.757100E-9
     2905.483   3.782500E-9
     2906.854   3.748400E-9
     2908.226   3.700200E-9
     2909.598   3.670400E-9
     2910.969   3.670500E-9
     2912.341   3.707700E-9
     2913.712   3.763800E-9
     2915.084   3.775700E-9
     2916.455   3.735100E-9
     2917.827   3.728000E-9
     2919.198   3.749400E-9
      2920.57   3.756100E-9
     2921.941   3.693600E-9
     2923.313   3.643500E-9
     2924.684   3.587900E-9
     2926.055   3.615600E-9
     2927.427   3.566400E-9
     2928.798   3.512900E-9
     2930.169   3.557000E-9
     2931.541   3.642500E-9
     2932.912   3.619700E-9
     2934.283   3.559900E-9
     2935.655   3.585400E-9
     2937.026   3.549500E-9
     2938.397   3.578300E-9
