# SIMPLE  =                    T / Written by IDL:  Tue Aug 19 16:14:18 2008
# BITPIX  =                  -32 / Number of bits per data pixel
# NAXIS   =                    2 / Number of data axes
# NAXIS1  =                21617 /
# NAXIS2  =                    3 /
# DATE    = '2008-08-20'         / Creation UTC (CCCC-MM-DD) date of FITS header
# NORDERS =                    1 / Number of Orders
# ORDERS  = '1       '           / Order Numbers
# NAPS    =                    1 / Number of Apertures
# XUNITS  = 'A      '           / Wavelength Units
# YUNITS  = 'ergss-1cm-2A-1'     / Flux Units
# COMMENT FITS (Flexible Image Transport System) format is defined in 'Astronomy
# COMMENT and Astrophysics', volume 376, page 359; bibcode 2001A&A...376..359H
# Converted vacuum by Feige Wang
# END
#      WAVELENGTH            FLUX    Flag
#       angstroms            flam     none
   7659.317827529389   1.28721e-09    1.0  
   7662.278626396863   1.28671e-09    1.0  
   7665.249427969779   1.28541e-09    1.0  
   7668.220229549263   1.28333e-09    1.0  
   7671.181028436353   1.28376e-09    1.0  
   7674.151830028928   1.28225e-09    1.0  
   7677.112628929048    1.2803e-09    1.0  
  7680.0734278356595   1.27923e-09    1.0  
   7683.044229447798    1.2767e-09    1.0  
   7686.005028367394   1.27567e-09    1.0  
   7688.975829992541   1.27372e-09    1.0  
   7691.936628925086   1.27242e-09    1.0  
   7694.907430563213   1.27036e-09    1.0  
   7697.868229508675   1.26949e-09    1.0  
   7700.839031159749   1.26716e-09    1.0  
   7703.799830118099   1.26717e-09    1.0  
   7706.770631782087   1.26493e-09    1.0  
   7709.731430753293   1.26402e-09    1.0  
   7712.702232430165    1.2613e-09    1.0  
   7715.663031414195   1.25636e-09    1.0  
   7718.633833103915   1.25926e-09    1.0  
  7721.5946321007405   1.25768e-09    1.0  
   7724.565433803283   1.25564e-09    1.0  
   7727.526232812868    1.2541e-09    1.0  
   7730.497034528201   1.25292e-09    1.0  
   7733.457833550515    1.2512e-09    1.0  
   7736.428635278605   1.25029e-09    1.0  
    7739.38943431362   1.24875e-09    1.0  
   7742.360236054438   1.24722e-09    1.0  
   7745.321035102122   1.24431e-09    1.0  
   7748.291836855634   1.24336e-09    1.0  
   7751.252635915958   1.24104e-09    1.0  
   7754.223437682133   1.24109e-09    1.0  
   7757.184236755063   1.23956e-09    1.0  
   7760.155038533876   1.23803e-09    1.0  
   7763.115837619382    1.2365e-09    1.0  
   7766.086639410797   1.23497e-09    1.0  
   7769.047438508848   1.23344e-09    1.0  
   7772.018240312839   1.23192e-09    1.0  
   7774.979039423406   1.16326e-09    1.0  
   7777.949841239938    1.1451e-09    1.0  
   7780.910640362992   1.22734e-09    1.0  
   7783.881442192038   1.22581e-09    1.0  
   7786.842241327544   1.22429e-09    1.0  
  7789.8130431690715   1.22276e-09    1.0  
   7792.773842317004   1.22124e-09    1.0  
  7795.7446441709835   1.22043e-09    1.0  
   7798.705443331314   1.21898e-09    1.0  
   7801.676245197715   1.21667e-09    1.0  
   7804.637044370407   1.21568e-09    1.0  
   7807.607846249201   1.21442e-09    1.0  
    7810.56864543423    1.2129e-09    1.0  
   7813.539447325386   1.21138e-09    1.0  
   7816.500246522721   1.20986e-09    1.0  
   7819.471048426209   1.20834e-09    1.0  
    7822.43184763582   1.20682e-09    1.0  
   7825.402649551613   1.20531e-09    1.0  
   7828.363448773471   1.20379e-09    1.0  
   7831.334250701535   1.20227e-09    1.0  
   7834.295049935608    1.1975e-09    1.0  
   7837.265851875916   1.19903e-09    1.0  
   7840.226651122181   1.19717e-09    1.0  
   7843.197453074705   1.19578e-09    1.0  
   7846.158252333125   1.19549e-09    1.0  
   7849.129054297833   1.19279e-09    1.0  
   7852.089853568385   1.18883e-09    1.0  
   7855.060655545249   1.18952e-09    1.0  
     7858.0214548279   1.18922e-09    1.0  
   7860.992256816892   1.18793e-09    1.0  
  7863.9530561116135   1.18045e-09    1.0  
   7866.923858112702   1.18571e-09    1.0  
   7869.884657419469   1.18398e-09    1.0  
   7872.855459432629   1.18269e-09    1.0  
   7875.816258751407   1.18119e-09    1.0  
   7878.787060776604   1.16288e-09    1.0  
  7881.7478601073735   1.17817e-09    1.0  
   7884.718662144582   1.17667e-09    1.0  
   7887.679461487303   1.17447e-09    1.0  
   7890.650263536496   1.17445e-09    1.0  
  7893.6110628911465   1.17294e-09    1.0  
  7896.5818649522935   1.17144e-09    1.0  
   7899.542664318845    1.1436e-09    1.0  
   7902.513466391918   1.16782e-09    1.0  
    7905.47426577034   1.16693e-09    1.0  
   7908.445067855309   1.16496e-09    1.0  
  7911.4058672455785   1.16393e-09    1.0  
   7914.376669342415   1.16258e-09    1.0  
   7917.337468744497   1.16093e-09    1.0  
   7920.308270853178   1.15943e-09    1.0  
   7923.269070267047   1.15872e-09    1.0  
   7926.239872387541   1.15663e-09    1.0  
    7929.20067181317   1.15624e-09    1.0  
   7932.171473945448   1.15423e-09    1.0  
   7935.132273382807   1.15228e-09    1.0  
   7938.103075526844   1.15106e-09    1.0  
   7941.063874975906   1.14926e-09    1.0  
  7944.0346771316745   1.14898e-09    1.0  
   7946.995476592412   1.14599e-09    1.0  
   7949.966278759878   1.13457e-09    1.0  
  7952.9270782322665   1.13895e-09    1.0  
    7955.89788041141   1.14144e-09    1.0  
   7958.858679895418   1.14237e-09    1.0  
   7961.829482086206   1.14088e-09    1.0  
   7964.790281581808   1.14018e-09    1.0  
   7967.751081083188   1.13801e-09    1.0  
   7970.721883291385    1.1372e-09    1.0  
   7973.682682804318   1.13571e-09    1.0  
   7976.653485024091   1.13422e-09    1.0  
   7979.614284548547   1.13326e-09    1.0  
   7982.585086779875   1.13162e-09    1.0  
   7985.545886315832   1.11623e-09    1.0  
  7988.5166885586805   1.11977e-09    1.0  
  7991.4774881061085   1.12692e-09    1.0  
   7994.448290360454   1.12612e-09    1.0  
   7997.409089919325   1.09514e-09    1.0  
   8000.379892185143   1.12234e-09    1.0  
   8003.340691755432   1.12161e-09    1.0  
  8006.3114940326905   1.12095e-09    1.0  
   8009.272293614372   1.11947e-09    1.0  
   8012.243095903045   1.11878e-09    1.0  
   8015.203895496091   1.11661e-09    1.0  
   8018.174697796156   1.11503e-09    1.0  
   8021.135497400538   1.11434e-09    1.0  
  8024.1062997119625   1.11148e-09    1.0  
   8027.067099327658   1.11217e-09    1.0  
   8030.037901650419   1.10953e-09    1.0  
   8032.998701277397   1.10922e-09    1.0  
    8035.96950361147   1.10774e-09    1.0  
   8038.930303249707   1.10631e-09    1.0  
   8041.901105595062   1.10558e-09    1.0  
   8044.861905244531    1.1041e-09    1.0  
   8047.832707601144   1.10056e-09    1.0  
   8050.793507261818   1.10115e-09    1.0  
   8053.764309629662   1.09997e-09    1.0  
   8056.725109301517     1.099e-09    1.0  
   8059.695911680566    1.0973e-09    1.0  
   8062.656711363571   1.09518e-09    1.0  
     8065.6275137538   1.09458e-09    1.0  
   8068.588313447935    1.0939e-09    1.0  
   8071.559115849315   1.09201e-09    1.0  
   8074.519915554553   1.09096e-09    1.0  
   8077.490717967059   1.08967e-09    1.0  
   8080.451517683373   1.08802e-09    1.0  
   8083.422320106978   1.08729e-09    1.0  
   8086.383119834344   1.08524e-09    1.0  
   8089.353922269026   1.08463e-09    1.0  
   8092.314722007416   1.08373e-09    1.0  
  8095.2855244531465   1.08226e-09    1.0  
   8098.246324202537    1.0808e-09    1.0  
   8101.217126659293   1.07937e-09    1.0  
  8104.1779264196575   1.07795e-09    1.0  
    8107.14872888741   1.07719e-09    1.0  
   8110.109528658722   1.07573e-09    1.0  
   8113.080331137448   1.07427e-09    1.0  
   8116.041130919685   1.07337e-09    1.0  
   8119.011933409359   1.07144e-09    1.0  
   8121.972733202492   1.07067e-09    1.0  
   8124.943535703088   1.06986e-09    1.0  
   8127.904335507096   1.06854e-09    1.0  
  8130.8751380185895   1.06708e-09    1.0  
   8133.835937833444   1.06614e-09    1.0  
   8136.806740355812   1.06431e-09    1.0  
   8139.767540181489    1.0635e-09    1.0  
   8142.738342714703   1.06204e-09    1.0  
   8145.699142551178   1.06114e-09    1.0  
   8148.669945095214   1.05992e-09    1.0  
   8151.630744942464   1.05846e-09    1.0  
  8154.6015474972955   1.05718e-09    1.0  
   8157.562347355295   1.05634e-09    1.0  
   8160.533149920899   1.05488e-09    1.0  
    8163.49394978962   1.05343e-09    1.0  
   8166.464752365973   1.05242e-09    1.0  
   8169.425552245396   1.05132e-09    1.0  
   8172.396354832472   1.04986e-09    1.0  
   8175.357154722567   1.04846e-09    1.0  
   8178.327957320343   1.04775e-09    1.0  
    8181.28875722109    1.0463e-09    1.0  
  8184.2595598295375   1.04308e-09    1.0  
    8187.22035974091   1.03798e-09    1.0  
    8190.19116236001   1.04002e-09    1.0  
   8193.151962281983   1.04133e-09    1.0  
   8196.122764911708   1.03925e-09    1.0  
   8199.083564844259   1.03588e-09    1.0  
   8202.054367484587   1.03732e-09    1.0  
   8205.015167427691   1.02276e-09    1.0  
   8207.985970078593   1.03564e-09    1.0  
   8210.946770032226   1.03419e-09    1.0  
   8213.917572693683    1.0313e-09    1.0  
   8216.878372657822   1.02496e-09    1.0  
   8219.849175329808   1.02316e-09    1.0  
   8222.809975304426    1.0262e-09    1.0  
   8225.780777986918   1.02087e-09    1.0  
   8228.741577971996   1.02786e-09    1.0  
   8231.712380664965   1.02326e-09    1.0  
   8234.673180660478    1.0231e-09    1.0  
   8237.643983363903    1.0134e-09    1.0  
    8240.60478336983   1.02372e-09    1.0  
   8243.575586083689   1.02284e-09    1.0  
        8246.5363861   1.02057e-09    1.0  
   8249.497186121484   1.02046e-09    1.0  
   8252.467988850942   1.00352e-09    1.0  
   8255.428788882778   1.01796e-09    1.0  
    8258.39959162261   1.01394e-09    1.0  
   8261.360391664775   1.01676e-09    1.0  
   8264.331194414957   1.01538e-09    1.0  
   8267.291994467427   1.01395e-09    1.0  
   8270.262797227937    1.0133e-09    1.0  
   8273.223597290687   1.01266e-09    1.0  
     8276.1944000615   1.01123e-09    1.0  
   8279.155200134508   1.01042e-09    1.0  
   8282.126002915604   1.00915e-09    1.0  
   8285.086802998849   1.00851e-09    1.0  
     8288.0576057902   1.00691e-09    1.0  
   8291.018405883655   9.98708e-10    1.0  
   8293.989208685241   1.00501e-09    1.0  
   8296.950008788886   1.00408e-09    1.0  
   8299.920811600683   1.00294e-09    1.0  
   8302.881611714492    1.0023e-09    1.0  
   8305.852414536479   1.00087e-09    1.0  
   8308.813214660433   9.98766e-10    1.0  
   8311.784017492586   9.98534e-10    1.0  
   8314.744817626659   9.97742e-10    1.0  
    8317.71562046895   9.96743e-10    1.0  
   8320.676420613121   9.95364e-10    1.0  
   8323.647223465538   9.94682e-10    1.0  
   8326.608023619781   9.93256e-10    1.0  
   8329.578826482297   9.91039e-10    1.0  
    8332.53962664659   9.91198e-10    1.0  
   8335.510429519174    9.8882e-10    1.0  
   8338.471229693501   9.69565e-10    1.0  
    8341.44203257614   9.88512e-10    1.0  
   8344.402832760474   9.87088e-10    1.0  
   8347.373635653143    9.8608e-10    1.0  
   8350.334435847457   9.85036e-10    1.0  
   8353.305238750136   9.84269e-10    1.0  
   8356.266038954413   9.82986e-10    1.0  
   8359.236841867078   9.80914e-10    1.0  
   8362.197642081295   9.80146e-10    1.0  
    8365.16844500392   9.79514e-10    1.0  
   8368.129245228052   9.78892e-10    1.0  
   8371.100048160617   9.77474e-10    1.0  
    8374.06084839465   9.75769e-10    1.0  
    8377.03165133713   9.73846e-10    1.0  
   8379.992451581038   9.73175e-10    1.0  
   8382.963254533415   9.73175e-10    1.0  
   8385.924054787174   9.72767e-10    1.0  
   8388.894857749423   9.70164e-10    1.0  
   8391.855658013012   9.66767e-10    1.0  
   8394.826460985116   9.64665e-10    1.0  
    8397.78726125851   9.64976e-10    1.0  
   8400.758064240441   9.65596e-10    1.0  
   8403.718864523624   9.66042e-10    1.0  
   8406.689667515366   9.65245e-10    1.0  
   8409.650467808311     9.618e-10    1.0  
    8412.62127080984   9.56773e-10    1.0  
   8415.582071112527   9.52297e-10    1.0  
   8418.552874123818    9.5267e-10    1.0  
   8421.513674436228   9.55512e-10    1.0  
   8424.484477457263   9.58407e-10    1.0  
    8427.44527777937    9.5769e-10    1.0  
    8430.41608081013   9.56758e-10    1.0  
   8433.376881141912   9.51719e-10    1.0  
   8436.347684182374   9.44054e-10    1.0  
   8439.308484523814   9.35268e-10    1.0  
    8442.27928757395   9.33838e-10    1.0  
   8445.240087925029   9.41045e-10    1.0  
   8448.210890984823   9.05161e-10    1.0  
   8451.171691345513   9.28964e-10    1.0  
   8454.142494414942   9.48843e-10    1.0  
   8457.103294785225   9.49707e-10    1.0  
    8460.07409786427   9.44722e-10    1.0  
   8463.034898244126    9.3516e-10    1.0  
   8466.005701332762   9.21122e-10    1.0  
   8468.966501722169   9.06835e-10    1.0  
   8471.937304820374   9.06281e-10    1.0  
   8474.898105219312   9.21039e-10    1.0  
   8477.868908327075   9.32062e-10    1.0  
   8480.829708735519   9.39432e-10    1.0  
   8483.800511852807   9.43156e-10    1.0  
   8486.761312270739   9.43852e-10    1.0  
   8489.732115397537   9.42028e-10    1.0  
   8492.692915824939   9.34412e-10    1.0  
   8495.663718961225   9.26579e-10    1.0  
   8498.624519398069   9.09633e-10    1.0  
   8501.595322543824   8.57221e-10    1.0  
   8504.556122990094   8.62074e-10    1.0  
   8507.526926145294   8.69435e-10    1.0  
   8510.487726600968   8.93768e-10    1.0  
   8513.458529765598   9.12727e-10    1.0  
   8516.419330230656    9.2487e-10    1.0  
   8519.380130700392    9.3281e-10    1.0  
    8522.35093387911   9.37532e-10    1.0  
   8525.321737062526   9.38305e-10    1.0  
   8528.282537546293   9.37026e-10    1.0  
   8531.253340739075   9.32618e-10    1.0  
   8534.214141232163   9.24471e-10    1.0  
   8537.174941729894   9.10677e-10    1.0  
   8540.145744936675   8.89114e-10    1.0  
   8543.106545443701   8.33531e-10    1.0  
     8546.0773486598   7.81495e-10    1.0  
    8549.04815188055   7.97964e-10    1.0  
    8552.00895240148   8.35392e-10    1.0  
   8554.979755631517   8.70759e-10    1.0  
   8557.940556161691   8.95406e-10    1.0  
   8560.901356696471   9.12048e-10    1.0  
   8563.872159940385   9.24045e-10    1.0  
   8566.832960484375   9.31402e-10    1.0  
    8569.80376373752   9.34454e-10    1.0  
   8572.764564290703   9.37223e-10    1.0  
   8575.735367553061   9.37065e-10    1.0  
   8578.696168115415   9.33604e-10    1.0  
   8581.666971386965   9.27729e-10    1.0  
    8584.62777195847   9.17529e-10    1.0  
   8587.598575239192   9.02123e-10    1.0  
   8590.559375819832   8.79573e-10    1.0  
   8593.530179109704   8.47122e-10    1.0  
   8596.490979699453   7.98815e-10    1.0  
   8599.461782998462   7.39712e-10    1.0  
   8602.422583597301   7.26491e-10    1.0  
   8605.393386905422   7.85015e-10    1.0  
   8608.354187513334   8.32118e-10    1.0  
   8611.324990830546   8.66309e-10    1.0  
   8614.285791447512   8.90838e-10    1.0  
   8617.256594773798   9.08612e-10    1.0  
   8620.217395399799   9.20548e-10    1.0  
    8623.18819873514   9.29732e-10    1.0  
   8626.148999370153   9.35548e-10    1.0  
   8629.119802714526   9.38954e-10    1.0  
   8632.080603358534   9.34955e-10    1.0  
   8635.051406711922   9.40871e-10    1.0  
   8638.012207364904   9.39618e-10    1.0  
    8640.98301072729   9.35495e-10    1.0  
   8643.943811389225   9.28866e-10    1.0  
   8646.914614760586    9.1942e-10    1.0  
    8649.87541543146   9.06048e-10    1.0  
   8652.846218811776   8.86083e-10    1.0  
   8655.807019491565     8.585e-10    1.0  
    8658.77782288082   8.21455e-10    1.0  
   8661.738623569508   7.73049e-10    1.0  
    8664.70942696768   6.70072e-10    1.0  
   8667.670227665245   6.49145e-10    1.0  
    8670.64103107232   6.95934e-10    1.0  
   8673.601831778744   7.59559e-10    1.0  
   8676.572635194698   8.08733e-10    1.0  
   8679.533435909962    8.4616e-10    1.0  
   8682.504239334778   8.63282e-10    1.0  
   8685.465040058863   8.86514e-10    1.0  
   8688.435843492518   9.07837e-10    1.0  
    8691.39664422541   9.19137e-10    1.0  
   8694.367447667886   9.33251e-10    1.0  
   8697.328248409562   9.37005e-10    1.0  
   8700.299051860844   9.44809e-10    1.0  
   8703.259852611283   9.47913e-10    1.0  
   8706.230656071351   9.43921e-10    1.0  
   8709.191456830533   9.51433e-10    1.0  
    8712.16226029937   9.50081e-10    1.0  
   8715.123061067281   9.42295e-10    1.0  
   8718.093864544864    9.4667e-10    1.0  
   8721.054665321486   9.37636e-10    1.0  
   8724.025468807797   9.34925e-10    1.0  
   8726.986269593108   9.25427e-10    1.0  
    8729.95707308813   9.12082e-10    1.0  
   8732.917873882114   8.95522e-10    1.0  
   8735.888677385827   8.75358e-10    1.0  
   8738.849478188466   8.45844e-10    1.0  
   8741.820281700851   8.12255e-10    1.0  
   8744.781082512123   7.68842e-10    1.0  
   8747.751886033167   7.15862e-10    1.0  
   8750.712686853054   6.50293e-10    1.0  
   8753.683490382735   6.00501e-10    1.0  
   8756.644291211222    6.6545e-10    1.0  
   8759.615094749515    7.2491e-10    1.0  
   8762.575895586584   7.73385e-10    1.0  
   8765.546699133482   8.12708e-10    1.0  
    8768.50749997911   8.43857e-10    1.0  
   8771.478303534588   8.69284e-10    1.0  
    8774.43910438876    8.8931e-10    1.0  
   8777.409907952802   9.05544e-10    1.0  
   8780.370708815502   9.18579e-10    1.0  
   8783.341512388088   9.29035e-10    1.0  
   8786.302313259295   9.37076e-10    1.0  
   8789.273116840408   9.43199e-10    1.0  
   8792.233917720105   9.47418e-10    1.0  
    8795.20472130973   9.50985e-10    1.0  
   8798.165522197896   9.53851e-10    1.0  
   8801.136325796011   9.56221e-10    1.0  
   8804.097126692634   9.57325e-10    1.0  
   8807.067930299221   9.57162e-10    1.0  
    8810.02873120428   9.41245e-10    1.0  
   8812.999534819322   9.55415e-10    1.0  
   8815.960335732796   9.53189e-10    1.0  
    8818.93113935628   9.50496e-10    1.0  
   8821.891940278156   9.41432e-10    1.0  
   8824.862743910056   9.40032e-10    1.0  
   8827.823544840316   9.33941e-10    1.0  
   8830.794348480616   9.28326e-10    1.0  
   8833.755149419243   9.19001e-10    1.0  
   8836.715950362035   9.06683e-10    1.0  
   8839.686754014901   8.92705e-10    1.0  
   8842.647554966032   8.75747e-10    1.0  
   8845.618358627256   8.55692e-10    1.0  
   8848.589162292661   8.31664e-10    1.0  
   8851.549963256271   8.02221e-10    1.0  
    8854.51076422403   7.67857e-10    1.0  
   8857.481567901916   7.25935e-10    1.0  
   8860.442368877959   6.74246e-10    1.0  
   8863.413172564153   6.08291e-10    1.0  
